schema_version,seed,start,damping,torque_limit,k_v,k_d,k_p,kp_floor,kp_boundary,kd_floor,regime,n_unstable,escape_time_constant,t_max,dt,physics_dt,tube_energy,tube_angle,tube_rate,dwell_seconds,lqr_threshold,duration,captured,capture_time,retention,error_rms,error_rms_energy,error_rms_angle,error_rms_rate,orbit_distance_rms,orbit_distance_final,control_effort,saturation,lqr_time,lqr_residual_min,min_abs_energy_error,final_abs_energy_error,peak_shoulder_rate,peak_commanded_torque
1,20003,hanging,0.05,64.0,66.3,35.8,288.12,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,2,21.348063250964397,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,False,inf,nan,nan,nan,nan,nan,nan,0.12870513903321287,3254.730487356228,0.0,inf,0.8266684326485286,7.035842876266841,7.0731357430886455,4.183596611022949,11.560608988300057
1,20004,hanging,0.05,64.0,66.3,35.8,288.12,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,2,21.348063250964397,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,False,inf,nan,nan,nan,nan,nan,nan,0.08978027268796306,3395.6032680419244,0.0,inf,0.8266663746388578,7.035841653919903,7.334018054617324,4.183596611022949,11.357654503704444
1,20000,hanging,0.0,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,True,305.2299999998674,0.9986769345591479,0.021546197852503834,0.018337238343154705,0.004671007375253599,0.010303689724846351,0.023300852997022715,0.01377981755931918,1108.4173450537676,0.0,436.8699999997477,0.016023601466093496,0.00012160773054148422,0.2931805132429659,4.562640190124512,8.941647769845627
1,20001,hanging,0.0,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,True,285.2199999998856,1.0,0.020780030817814526,0.017495091835386375,0.00462407084766642,0.01021515595850009,0.022652100068731244,0.016121681372982803,1111.955844589072,0.0,413.70999999976874,0.005147060975667373,3.1031621716692825e-07,0.30804740805595543,4.563081741333008,8.94122939705257
1,20002,hanging,0.0,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,True,272.709999999897,1.0,0.02054049288209964,0.01722751649314192,0.004608270852249077,0.010192564106760406,0.022415541510435365,0.017350180331602034,1111.494570395979,0.0,401.06999999978024,0.011991518079247143,6.457505346446624e-06,0.3056852678771733,4.56317663192749,8.92292889904043
1,20003,hanging,0.0,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,True,283.31999999988733,0.9986105848174813,0.0210323712228587,0.017779663907444298,0.004637410819359944,0.01023418836483581,0.022886650747985772,0.009915942899495982,1108.1571800869192,0.0,414.8599999997677,0.01570541840441788,3.645866146229082e-05,0.3097715877188847,4.563108921051025,8.949847372272451
1,20004,hanging,0.0,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,True,272.1399999998975,0.9985664612944549,0.02079398402380322,0.017523232459384086,0.004618953885842626,0.010197615444653266,0.022671755196816513,0.0017782349250749327,1107.8835522886206,0.0,403.6099999997779,0.015770238176214348,2.683173967454877e-05,0.29010866356974674,4.563148021697998,8.956295779090947
1,20000,hanging,0.05,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,False,inf,nan,nan,nan,nan,nan,nan,0.11559297591928283,3409.96612103531,0.0,inf,1.0835235689377944,11.410563664019653,11.419801476074625,3.9670040607452393,8.213274841404093
1,20001,hanging,0.05,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,False,inf,nan,nan,nan,nan,nan,nan,0.2186141285955258,3567.016380821776,0.0,inf,1.0835153825541222,11.410564234893636,11.460828311249168,3.9670040607452393,8.18759910104464
1,20002,hanging,0.05,64.0,66.3,35.8,400.0,61.140962938182525,288.12000000000006,35.74057524497661,corollary1_slow,2,12.330164723881758,600.0,0.01,0.01,0.05,0.025,0.05,1.0,0.04,599.9999999995994,False,inf,nan,nan,nan,nan,nan,nan,0.20654422593538968,3660.345183108797,0.0,inf,1.0835176944613119,11.41056472934268,11.450602805029872,3.9670040607452393,8.189861410988902
