schema_version,algorithm,env_id,mode,checkpoint_index,checkpoint_path,checkpoint_sha256,checkpoint_metadata_json,hyperparams_path,hyperparams_sha256,config_sha256,config_json,configured_total_timesteps,train_seed,eval_seed,eval_regime,time_sampling,nominal_dt,episode_steps,episode_duration_used,dt_used_min,dt_used_max,dt_used_mean,dt_used_std,terminated,truncated,raw_terminated,raw_truncated,time_limit_reached,episode_return,reward_time_integral,time_weighted_normalized_reward,uniform_0p01_equivalent_return,acrobot_hit_distance,acrobot_hit,acrobot_time_weighted_hit_occupancy,acrobot_last_1s_hit_occupancy,acrobot_sustained_seconds,acrobot_sustained_hit,acrobot_max_sustained_hit_seconds,acrobot_time_to_first_hit,acrobot_time_to_sustained_hit,acrobot_min_tip_distance,acrobot_final_tip_distance,acrobot_max_progress,acrobot_max_tip_height,cartpole_upright_cosine_threshold,cartpole_center_radius,cartpole_upright_hit,cartpole_centered_hit,cartpole_upright_centered_hit,cartpole_time_weighted_upright_occupancy,cartpole_time_weighted_centered_occupancy,cartpole_time_weighted_upright_centered_occupancy,cartpole_time_to_first_upright,cartpole_time_to_first_centered,cartpole_time_to_first_upright_centered,cartpole_max_pole_cosine,cartpole_min_abs_cart_position
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20000,irregular_train,irregular,0.01,1876,10.0,0.002,0.03,0.005330490405117271,0.008984204806594603,False,True,False,True,True,19.48518572302238,0.10387271385378977,0.010387271385378977,10.387271385378977,0.2,False,0.0,0.0,1.0,False,0.0,,,3.95605773348257,3.9631927415106105,0.05233399103260403,0.04933909759854749,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20000,uniform_0p01,uniform,0.01,1000,10.0,0.01,0.01,0.01,0.0,False,True,True,False,True,10.387094604076644,0.10387094604076647,0.010387094604076646,10.387094604076646,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9560201152820142,3.9631930789048524,0.05233597109101204,0.04937922240990589,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20001,irregular_train,irregular,0.01,2025,10.000000000000002,0.002,0.03,0.004938271604938272,0.008506940781332321,False,True,False,True,True,21.02714382033284,0.10383193289937136,0.010383193289937134,10.383193289937136,0.2,False,0.0,0.0,1.0,False,0.0,,,3.956608004059108,3.9615099350851932,0.05230232369322982,0.04868818666741115,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20001,uniform_0p01,uniform,0.01,1000,10.0,0.01,0.01,0.01,0.0,False,True,True,False,True,10.382923050696139,0.10382923050696138,0.010382923050696139,10.382923050696139,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9565285525773963,3.9615016936150087,0.052306608470119705,0.048782103611219485,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20002,irregular_train,irregular,0.01,1927,10.000000000000004,0.002,0.03,0.005189413596263624,0.008822585773975863,False,True,False,True,True,20.057495013765067,0.10404599446728932,0.010404599446728929,10.404599446728932,0.2,False,0.0,0.0,1.0,False,0.0,,,3.941281968465326,3.9653737814315977,0.05326211561621081,0.0656503832144627,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20002,uniform_0p01,uniform,0.01,1000,10.0,0.01,0.01,0.01,0.0,False,True,True,False,True,10.404749891005007,0.10404749891005008,0.010404749891005007,10.404749891005007,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9410230531592854,3.965377351073874,0.05327640998298655,0.06593099695110882,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20003,irregular_train,irregular,0.01,1949,10.000000000000002,0.002,0.03,0.005130836326321191,0.008707893977020346,False,True,False,True,True,20.230205567479807,0.10384926261385684,0.010384926261385681,10.384926261385683,0.2,False,0.0,0.0,1.0,False,0.0,,,3.952980608500485,3.9639317064817523,0.05251187021089808,0.053026951337279526,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20003,uniform_0p01,uniform,0.01,1000,10.0,0.01,0.01,0.01,0.0,False,True,True,False,True,10.38483895099451,0.10384838950994511,0.010384838950994511,10.384838950994512,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9529348275024443,3.9639318498206424,0.05251417056628789,0.053083467150737085,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20004,irregular_train,irregular,0.01,2164,10.0,0.002,0.03,0.0046210720887245845,0.008089302831047944,False,True,False,True,True,22.50126654056378,0.10401382593062115,0.010401382593062116,10.401382593062115,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9430701064990847,3.965202323770115,0.053144360682753695,0.06380309830530029,,,,,,,,,,,,,
2,ct_sac,acrobot-swingup-v4,final_mf,0,/work2/10976/sebale16/frontera/ct-rl/saved_models/ct_sac/acrobot-swingup-v4/final_mf/seed_0/dt_0_01_maxs_2000_acrov4_mf_v1/final_model.pth,610400a45273658354a377e0beeaf4641e96ee9593d2bade5c72a685ea72ccf5,{},/work2/10976/sebale16/frontera/ct-rl/benchmarks/hyperparams/ct_sac.csv,2113fe5b328aaf3bb7e6ab85dfd012d08e6e4db57645f6f21dcf4e4bbbeca690,327a274d5037362b1e339c73a8214130f0abbffd99c97e6af230eb577358ff54,"{""algo_kwargs"":{""alpha"":""auto"",""batch_size"":256,""buffer_size"":1000000,""gamma"":0.995,""gradient_steps"":1,""learning_rate"":0.0003,""learning_starts"":10000,""num_expectation_samples"":1,""target_entropy"":""auto"",""tau"":0.04,""train_freq"":1},""algorithm"":""ct_sac"",""env_id"":""acrobot-swingup-v4"",""env_kwargs"":{""dt"":0.01,""episode_duration"":10,""max_dt"":0.03,""max_steps"":2000,""min_dt"":0.002,""n_envs"":1,""physics_dt"":0.002,""raw_state_obs"":""True"",""time_sampling"":""irregular"",""time_sampling_kwargs"":{""tail_p"":0.99,""tail_split"":0.9}},""log_kwargs"":{""eval_freq"":25000,""interval"":2000,""save_freq"":100000},""mode"":""final_mf"",""model_kwargs"":{""activation_fn"":""torch.nn.modules.activation.ReLU"",""deterministic_policy"":false,""log_std_init"":-1,""n_critics"":2,""periodic_obs_indices"":[0,1],""pi_net_arch"":[400,300],""q_net_arch"":[400,300],""use_actor_target"":false},""total_timesteps"":1000000}",1000000,0,20004,uniform_0p01,uniform,0.01,1000,10.0,0.01,0.01,0.01,0.0,False,True,True,False,True,10.401428043253443,0.10401428043253445,0.010401428043253445,10.401428043253444,0.2,False,0.0,0.0,1.0,False,0.0,,,3.9428829589605745,3.9652029044093022,0.0531543844334483,0.06399944645912148,,,,,,,,,,,,,
