schema_version,seed,start,damping,torque_limit,k_v,k_d,k_p,kp_floor,kp_boundary,kd_floor,regime,n_unstable,escape_time_constant,t_max,dt,physics_dt,tube_energy,tube_angle,tube_rate,dwell_seconds,lqr_threshold,duration,captured,capture_time,retention,error_rms,error_rms_energy,error_rms_angle,error_rms_rate,orbit_distance_rms,orbit_distance_final,control_effort,saturation,lqr_time,lqr_residual_min,min_abs_energy_error,final_abs_energy_error,peak_shoulder_rate,peak_commanded_torque
1,20020,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.630500000007611,1.0,0.049325202730813845,0.04587974025846915,0.013452210348204945,0.012126957367738122,0.05232292422057421,0.02489663878130099,241.7744134326074,0.0,inf,0.44977596616767607,2.072575131576052,2.072575131576052,7.418333053588867,16.376471673553173
1,20021,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.743000000007749,1.0,0.049418063743572216,0.04596714874166802,0.013547624259247472,0.012067648389615295,0.051049712450403475,0.02480466648304345,246.43647848477764,0.0,inf,0.4506820832302262,2.0795024970276934,2.0797990967692996,7.3974151611328125,19.10271984061691
1,20022,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,7.217999999998719,1.0,0.02551168440001627,0.023720430804625443,0.0069620433074248315,0.006302154897695782,0.031001753976534742,0.011036567635459803,229.1892332628709,0.0,inf,0.2953766765183255,0.2644186901051597,0.9965257993831074,6.853952884674072,19.671139139907666
1,20023,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,16.12500000000777,1.0,0.049842004794104854,0.046165857479809724,0.01469620467553335,0.011703017268392752,0.04526349660608526,0.02608802784228827,243.77168450614622,0.0,inf,0.4553541086559395,2.1075062353338154,2.1075062353338154,7.4257965087890625,16.476222972161914
1,20024,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,7.229999999998713,1.0,0.012407891726452541,0.009885552294054297,0.003712986706766182,0.00651501056424814,0.020240485215918654,0.008945717016194421,244.80833158150728,0.0,inf,0.047423703151481984,0.0005242742783337917,0.4224657423457714,5.741446018218994,19.371149412971786
1,20025,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,14.95050000000678,1.0,0.04880606286997188,0.04522836073667235,0.013633823005642708,0.012269719972024225,0.05180840209541345,0.023772807638784945,238.22208341840076,0.0,inf,0.4403510539999676,2.009683167835231,2.0110087096263776,7.405668258666992,16.42023051812169
1,20026,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,16.324500000007305,1.0,0.0501868459705747,0.04634776314838643,0.015251513043623457,0.011747157507050219,0.045785558426926574,0.02681561780814886,245.25765588219298,0.0,inf,0.4581639421263222,2.1246658030151764,2.1246658030151764,7.429216384887695,16.90016654826503
1,20027,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,8.002499999998289,1.0,0.043468637013311426,0.04043782065548359,0.01177324056052187,0.010756201519777117,0.04851920709989526,0.02018239377610111,218.60744385708955,0.0,inf,0.37226865951337884,1.5938558407569374,1.5938558407569374,7.25880765914917,19.59598259583569
1,20028,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.108500000006973,1.0,0.048769025967510676,0.045242500877341676,0.013280158802314057,0.012456780899124324,0.052475325030521665,0.023852542120914526,238.9899731927569,0.0,inf,0.44153804420124715,2.0179357690604647,2.019222601539248,7.407265663146973,16.418758679397655
1,20029,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,6.833499999998932,1.0,0.02107319390947644,0.01952979758791794,0.004281372518855686,0.006658555179326575,0.028986571558428667,0.007862082671870739,236.55962459969447,0.0,inf,0.06866693741058764,0.00029507737132661305,0.8245594862958576,6.28718376159668,19.466055589944776
1,20030,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,16.53250000000682,1.0,0.05071389703195388,0.046711070378191166,0.015777142519047816,0.011876743249937916,0.04709796670167259,0.0276627640891046,249.38485881927315,0.0,inf,0.4621421413877957,2.149817049176452,2.149817049176452,7.425528526306152,18.546651344846826
1,20031,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,6.83799999999893,1.0,0.021296255266740144,0.019757468240987185,0.004285609725575811,0.006693764738365842,0.029133038891749886,0.008039622707883541,236.55251666840059,0.0,inf,0.068849033677263,0.0002249601970802928,0.8340693015834901,6.279467582702637,19.46305617463606
