rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/alpha_loss,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
0.25290469073108285,0.03632005230320389,-0.14734877552241082,-0.9309428542501932,0.0,1132.712023224319,-1.2480206220508843,2130,0,2000,0.0003,,,,,,,,,,,,,,,
0.08712641193880666,-0.028922908122873476,0.030260223522508966,-0.9204887488887229,0.0,1120.091963153263,28.022008523561205,2143,1,4000,0.0003,,,,,,,,,,,,,,,
-0.2995982041177923,0.051729931466103794,0.18559624345332418,-0.9306006660080373,0.0,1113.1617257117036,118.52007522662633,2158,2,6000,0.0003,,,,,,,,,,,,,,,
0.014478837688802735,0.010577569796206035,-0.0870724145363491,-0.9364186489885034,0.0,1097.6002263641979,79.4251698724983,2162,3,8000,0.0003,,,,,,,,,,,,,,,
0.2945459911119543,-0.0615220703031157,0.08675251242135766,-0.9380546338584309,0.0,1105.827635014708,-107.00750197021033,1481,6,10000,0.0003,0.009977027773857117,1.0,-0.0,670948.25,89.21256256103516,1,,,,,,,,,
-0.41100228428840635,0.025375026380278727,-0.04397202132282244,-0.9419576846944091,0.0,1085.2611326768615,26.906712411770194,165,72,12000,0.0003,21812.12109375,1.1172845363616943,0.038303129374980927,12533.9765625,686.6511840820312,2001,,,,,,,,,
-2.608839719891547,-0.1374300728879625,-0.19828938211806402,-0.9231099957879859,0.0,1051.7461617940264,-67.39698186921676,99,140,14000,0.0003,50691.58203125,1.6989657878875732,-0.2195005863904953,10498.33203125,564.9842529296875,4001,,,,,,,,,
-0.9241792660951613,-0.16702093836438006,0.2786279081368721,-0.9087926693235003,0.0,1064.372116259621,166.92748749958835,76,207,16000,0.0003,70212.2265625,2.4444901943206787,-0.6637601852416992,18149.3515625,907.5655517578125,6001,,,,,,,,,
7.465289580225943,0.5701045418103559,0.5556493101781623,-0.7064221806696968,0.0,845.7275393988948,-448.2300771409297,65,275,18000,0.0003,79421.2421875,4.783342361450195,-1.153192400932312,70916.203125,1267.727294921875,8001,,,,,,,,,
2.035441220998766,-0.31715849316240324,0.8803676790435915,-0.5823269942535494,0.0,1237.951747197587,1541.69986006859,58,343,20000,0.0003,88382.28125,8.01548957824707,-0.7736794352531433,563574.375,3142.914794921875,10001,19441.0,-33998817.215751,,,,,,,
16.477861145734852,0.21056239596592818,1.220411699420987,-0.3346020097210319,0.0,1755.2546141146654,23241.514547909024,53,411,22000,0.0003,106794.5,13.436274528503418,-2.4880082607269287,11291673.0,23384.865234375,12001,10930.0,-29188566.6042815,,,,,,,
