arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
fixed,0,train,25.749067401593315,25.749067401593315,0.0,0.21569879540280495,457.040421709003,0.0019820333278080427,36.41468028385166,457.040421709003,10.784940010584346,0.0,0.009721986949443817,5.227250585448928e-05,0.0003113588900305331,0.0016740155406296253,0.008538281545042992,0.0,0.003173828125
fixed,0,heldout,24.739017200976832,24.739017200976832,0.0,0.21590721235489083,457.04114787079243,0.0019789728331140433,34.98625358943311,457.04114787079243,10.795360853244883,0.0,0.009527880698442459,4.880101914750412e-05,0.00030412449268624187,0.0016566060949116945,0.008326866663992405,0.0,0.0029296875
moving,0,train,25.749067401593315,25.749067401593315,0.0,0.21569879540280495,457.040421709003,0.0019820333278080427,36.41468028385166,457.040421709003,10.784940010584346,0.0,0.009721986949443817,5.227250585448928e-05,0.0003113588900305331,0.0016740155406296253,0.008538281545042992,0.0,0.003173828125
moving,0,heldout,24.739017200976832,24.739017200976832,0.0,0.21590721235489083,457.04114787079243,0.0019789728331140433,34.98625358943311,457.04114787079243,10.795360853244883,0.0,0.009527880698442459,4.880101914750412e-05,0.00030412449268624187,0.0016566060949116945,0.008326866663992405,0.0,0.0029296875
fixed,1000,train,25.301091441172403,25.301091441172403,0.0,1.518764285529448,448.2973620785825,0.07972773828311465,35.78105783395571,448.2973620785825,20.347441834722133,1.722153280449886,9.352019309997559,0.027916306629776955,0.20425596833229065,1.7275724411010742,10.460620880126953,0.00146484375,0.003173828125
fixed,1000,heldout,24.35067812695416,24.35067812695416,0.0,1.518704911351188,449.01060027717955,0.07974070200915183,34.436966938240815,449.01060027717955,19.060483397162745,1.7085930251186097,9.400535583496094,0.025970187038183212,0.23064947128295898,1.7148714065551758,8.04586410522461,0.001953125,0.0029296875
moving,1000,train,24.972075915464615,25.419071198792658,4.589657839620247,0.2591552341522804,443.2406987371432,0.032658689890300685,35.3158333395296,443.2406987371432,20.832464623468162,0.5078346779985716,14.00964069366455,0.01792619377374649,0.13731209933757782,3.5856471061706543,19.840648651123047,0.0,0.003173828125
moving,1000,heldout,23.99459601283917,24.47148406891601,4.651073229748046,0.28177729062058465,443.27468809540693,0.03270392085373717,33.93346734556131,443.27468809540693,20.872981771311505,0.503001572760624,14.009483337402344,0.017078369855880737,0.13523195683956146,3.5087978839874268,16.955366134643555,0.0,0.0029296875
fixed,2000,train,24.800059993165636,24.800059993165636,0.0,1.940788541911806,438.8653863062858,0.059939648621501244,35.0725299710151,438.8653863062858,42.53382767298536,2.2753797876853272,19.429229736328125,0.06987752765417099,0.7349750399589539,2.7383413314819336,36.584346771240234,0.099365234375,0.003173828125
fixed,2000,heldout,24.054510869720318,24.054510869720318,0.0,1.9855033511981084,442.9000454449889,0.06014216180735643,34.018162344303065,442.9000454449889,35.815683026210465,2.2319486527129113,19.183361053466797,0.07146324217319489,0.7143873572349548,2.789910316467285,35.559268951416016,0.10302734375,0.0029296875
moving,2000,train,24.189881880851075,26.331219320924752,10.248757324262654,0.3362837644173009,429.33886969069204,0.025878909634124658,34.209649239667606,429.33886969069204,29.814348725635586,0.6201056000347469,27.843591690063477,0.07312627136707306,0.81452476978302,8.457072257995605,45.74440002441406,0.120361328125,0.003173828125
