rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/alpha_loss,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.6951487488094719,-0.0032285599428959364,0.02954946121638021,-0.9799226984556386,0.0,1231.6224730031743,442.92044908326034,1926,1,2000,0.0003,,,,,,,,,,,,,,,
-0.015724475480616264,-0.12994166418517333,0.17139721566979668,-0.9401983068674495,0.0,1289.7037279149447,29.32698687666009,1942,2,4000,0.0003,,,,,,,,,,,,,,,
-0.031666731845587034,0.05673706508306734,-0.4692272684998022,-0.8785570482202193,0.0,1181.0504780755675,-143.19027994434703,1952,3,6000,0.0003,,,,,,,,,,,,,,,
-0.7544393557084824,0.031263798487341114,0.22403886521647057,-0.9046106315876593,0.0,1252.510932968651,839.8712852438547,1958,4,8000,0.0003,,,,,,,,,,,,,,,
0.002026943632809761,-0.17882690585130592,0.2801826163883169,-0.9027538958340722,0.0,1291.7209600226288,-439.62827770233673,1211,8,10000,0.0003,7.263198494911194e-05,1.0,-0.0,3712712.5,97.69634246826172,1,,,,,,,,,
6.389525938034057,0.4656479229562508,0.19114566033819153,-0.8573123559875558,0.0,969.4094925658428,-251.1359624603778,155,77,12000,0.0003,20316.658203125,1.6392618417739868,-0.290117084980011,569790.375,2093.9013671875,2001,,,,,,,,,
7.596737907409668,0.5403151856451607,-0.15878602554103338,-0.8260873099960983,0.0,928.3971618630329,177.02946867390025,94,147,14000,0.0003,70579.78125,2.1468052864074707,-0.4613545536994934,284653.875,2134.841796875,4001,,,,,,,,,
7.09100735282898,0.3986520589477697,-0.0024868617305038253,-0.9055687537209253,0.0,1032.8643252957495,3.194488635184839,73,217,16000,0.0003,109920.6875,3.557797908782959,-0.6731954216957092,131385.5,1853.78125,6001,,,,,,,,,
1.4991111297607436,0.21833992038320324,-0.49807278917220343,-0.9108642079316892,0.0,1206.909176234382,235.4148992315071,62,287,18000,0.0003,122293.046875,7.722632884979248,-4.305246829986572,483148.4375,5131.77685546875,8001,,,,,,,,,
3.033592079162608,0.039883337099550914,-0.7070740703556416,-0.4678365936563693,0.0,832.2083434409732,-257.2822630095216,55,357,20000,0.0003,87443.75,14.593975067138672,-3.352694272994995,526382.625,2982.850341796875,10001,,,,,,,,,
10.42315207290649,0.5121486005446683,-0.19444006809167846,-0.678881927969747,0.0,1244.7572947207311,541.8340245096094,51,427,22000,0.0003,97142.828125,19.43251609802246,-0.3287939727306366,828630.75,5568.99853515625,12001,,,,,,,,,
5.089943841934199,0.24470588928433196,-0.09881726805560066,-0.8203285455181005,0.0,1745.153535899679,277.8368788465517,48,497,24000,0.0003,134809.171875,23.244638442993164,-0.6603174805641174,909033.625,3211.887451171875,14001,,,,,,,,,
10.903856641769398,0.501085095148591,0.3921023476529028,-0.6627685647858368,0.0,1297.9639421868642,-1080.7803907779887,45,568,26000,0.0003,147506.328125,31.550384521484375,-0.024142947047948837,2744776.0,12132.599609375,16001,,,,,,,,,
7.186206882476807,0.10400445589166299,0.4163132226571947,-0.3213268954895098,0.0,511.6914705443336,-511.1328661487573,43,638,28000,0.0003,138627.96875,37.68686294555664,-0.5717869400978088,1684142.375,5002.1123046875,18001,,,,,,,,,
4.541967559814459,-0.32685297111238626,0.38318133771047636,-0.04732825103144885,0.0,101.54796883259095,-184.53814477594798,42,708,30000,0.0003,118895.671875,74.40946960449219,-1.0309624671936035,5843452.5,11306.0498046875,20001,,,,,,,,,
-5.786328104019168,-0.07466088000379095,-0.1427354319573838,0.06303484126541214,0.0045,61.254530023059424,158.0142237514278,41,778,32000,0.0003,105755.421875,79.02217864990234,-0.3856370449066162,15046878.0,24265.43359375,22001,,,,,,,,,
-5.315198999404898,-0.2644809019093247,-0.04859039190735654,0.22231782024207739,0.0,94.10646010803092,95.4254175240635,40,848,34000,0.0003,88566.640625,93.73025512695312,0.29151296615600586,7967911.0,13780.8486328125,24001,,,,,,,,,
-23.653124530792166,-0.38734209746203596,0.017255027004362565,0.2653611163617355,0.0,159.41881583583336,-113.31478975061445,39,918,36000,0.0003,83602.53125,68.11618041992188,0.06905780732631683,3104879.0,7866.5068359375,26001,,,,,,,,,
-21.762987524032585,-0.49862949698163683,-0.08964154739090183,0.14622401674714552,0.0,240.8218263671806,82.85301374326973,38,988,38000,0.0003,82516.25,46.25770568847656,-0.2906385660171509,5967759.0,15853.705078125,28001,,,,,,,,,
-2.7964042930603044,-0.36784559869632366,0.16339172362130885,-0.23997806513872907,0.0,128.9951805539974,-38.270648464471336,37,1059,40000,0.0003,82536.2109375,41.273799896240234,0.6493778228759766,2490467.75,5184.95654296875,30001,40000.0,-33596083.0437,,,,,,,
-8.097425388336212,-0.43861661881887926,-0.48330304544479674,-0.7440902006513554,0.0,862.5015661837006,-511.9890804010704,37,1130,42000,0.0003,92449.6015625,40.60365676879883,0.16962191462516785,2527856.5,5552.267578125,32001,40000.0,-33596083.0437,,,,,,,
-7.773090114593506,-0.6088375032750643,0.03498138575212334,-0.5699761903721511,0.0,518.1474050247949,-140.96720172317026,36,1201,44000,0.0003,96699.3203125,44.03995895385742,0.10132937878370285,2866858.0,8756.76171875,34001,40000.0,-33596083.0437,,,,,,,
-10.66059218597412,-0.6704051581218701,-0.02926761236953192,-0.471962599928,0.0,405.93754701987547,-2.6706496110534013,36,1271,46000,0.0003,90323.2421875,51.38155746459961,-0.10187168419361115,2120748.5,5808.89990234375,36001,40000.0,-33596083.0437,,,,,,,
-14.816191705703735,-0.8277296195481735,-0.00766846179773092,-0.16130412656314608,0.0,321.80956761563885,-191.33863109591928,35,1342,48000,0.0003,81360.5,60.9991455078125,0.07849913835525513,5024375.0,10378.09375,38001,40000.0,-33596083.0437,,,,,,,
-19.58647164344788,-0.6929598621655451,0.11046047595720955,-0.03365495062087466,0.0,201.06577562612733,-120.0889519537634,35,1413,50000,0.0003,79539.1328125,52.75138473510742,-0.2652179002761841,3212250.75,5609.642578125,40001,40000.0,-33596083.0437,,,,,,,
-49.135143404006975,-0.7276755525713738,-0.0915878104080522,0.48564639492415446,0.0,585.7369728085804,189.8720985034382,35,1484,52000,0.0003,76970.640625,50.40629959106445,-0.2530253827571869,5357652.0,9982.0830078125,42001,40000.0,-33596083.0437,,,,,,,
-18.020146978378282,-0.5213373842088319,0.22833608477152614,0.14838390206441762,0.0,146.2724874297318,-218.58826630299237,34,1554,54000,0.0003,80735.5703125,58.70579147338867,-0.6582676768302917,4084023.5,6484.6875,44001,40000.0,-33596083.0437,,,,,,,
-25.570896694183453,-0.35301329279919547,0.26739691988887004,0.38587629843187865,0.0,480.6316545986971,34.396259359392246,34,1625,56000,0.0003,57251.07421875,84.59754943847656,-0.35703155398368835,9693598.0,19107.8359375,46001,40000.0,-33596083.0437,,,,,,,
-19.29230445098876,-0.1792886549456356,-0.35577357423398265,0.4050584556150164,0.0,361.3360242780855,980.1663195618902,34,1696,58000,0.0003,50397.16015625,56.108028411865234,0.13551154732704163,3883870.5,11139.9453125,48001,40000.0,-33596083.0437,,,,,,,
-16.2412320804596,-0.23659856391852485,0.09162978061705733,0.5987642121426758,0.0,549.1842674363354,-38.31005688881604,33,1767,60000,0.0003,49690.62109375,67.62403869628906,0.07698728889226913,3180438.5,7063.42919921875,50001,40000.0,-33596083.0437,,,,,,,
-29.945999433517464,-0.3253797600831134,-0.07050373214067616,0.8671513895909604,0.0,1007.2233910504038,872.3026261632723,33,1839,62000,0.0003,50171.20703125,59.26479721069336,0.3035822808742523,8304374.5,9567.72265625,52001,40000.0,-33596083.0437,,,,,,,
-24.93798455238341,-0.25590913957303507,0.2461460733753365,0.7691549125535267,0.0,878.8507989246324,-1327.1384014474631,33,1910,64000,0.0003,58023.09375,52.99909973144531,-0.23515847325325012,3056615.25,4497.3291015625,54001,40000.0,-33596083.0437,,,,,,,
-20.13325568389892,-0.22466238674005065,-0.05937579377827466,0.7331141344391702,0.0,696.1273502597991,226.17463109023655,33,1981,66000,0.0003,65519.9609375,56.31046676635742,-0.15824849903583527,3325795.5,5980.7841796875,56001,40000.0,-33596083.0437,,,,,,,
-19.06261660385133,-0.20515765507157116,-0.004066390595161421,0.7473739440411263,0.0,693.2372379731803,31.491783328000537,33,2053,68000,0.0003,65723.8671875,52.63911437988281,-0.7200231552124023,3994604.5,7283.39794921875,58001,40000.0,-33596083.0437,,,,,,,
-14.032676633834846,-0.1722191500572836,-0.004137069907616161,0.7265997879673172,0.0,646.5508802573537,92.46178622903385,32,2125,70000,0.0003,71842.78125,55.87923812866211,-0.36612212657928467,5072187.5,11766.8798828125,60001,40000.0,-33596083.0437,,,,,,,
-10.388816371917729,-0.15029263726494732,-0.006743816965942768,0.7207766729740923,0.0,634.7655152493724,104.16190841651512,32,2197,72000,0.0003,69676.1640625,54.93898391723633,0.4232083559036255,5776683.0,9605.8212890625,62001,40000.0,-33596083.0437,,,,,,,
-9.805679439544681,-0.12180693919585169,0.04291202383203965,0.7159762061025342,0.0,632.6359288430599,-46.388594462618286,32,2270,74000,0.0003,72928.8203125,55.60151290893555,-0.09887252748012543,3737243.0,8451.3134765625,64001,40000.0,-33596083.0437,,,,,,,
-10.919341108322163,-0.11319211083390707,0.05212884118033213,0.7106260280822498,0.0,635.1030634709864,-31.85968016063351,32,2343,76000,0.0003,69419.359375,54.36514663696289,-0.07520750164985657,4243844.0,6502.1884765625,66001,40000.0,-33596083.0437,,,,,,,
-15.79194491004944,-0.16436875104247167,-0.051612306875998354,0.72840512318472,0.0,664.0567498393393,106.32666109062288,32,2416,78000,0.0003,61703.078125,48.663761138916016,-0.5414776802062988,4053820.5,12623.486328125,68001,40000.0,-33596083.0437,,,,,,,
-18.09443476486208,-0.2020764655209581,-0.10811844413194167,0.7611953604620891,0.0,720.6302398270986,417.16605507056977,32,2491,80000,0.0003,61816.2265625,46.75198745727539,0.3246416449546814,7003093.0,17239.076171875,70001,40000.0,-28452601.3640095,,,,,,,
-6.516108531951912,-0.45388030140465874,-0.4135743353109089,-0.8428041118741425,0.0,1050.302321126015,-300.4786033640619,31,2565,82000,0.0003,63368.85546875,45.33958053588867,-0.06881346553564072,5644811.5,16303.9501953125,72001,40000.0,-28452601.3640095,,,,,,,
