rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.03987453701964117,-0.0012816657608105816,0.027864266446193896,-0.9763333339265917,0.0,1162.8230522053584,67.42653177142257,2094,0,2000,0.0003,,,,,,,,,,,,,,
0.03381647872505701,0.04770356101298444,-0.03296048166476596,-0.9711047008742724,0.0,1182.4106305510704,135.45849955614847,2128,1,4000,0.0003,,,,,,,,,,,,,,
0.16796290568599917,-0.010235927419923161,-0.03276508979673829,-0.9650729656353905,0.0,1194.2132894943443,31.38655948525914,2142,2,6000,0.0003,,,,,,,,,,,,,,
-0.032887191985719384,-0.008675402105272715,0.15146821694392482,-0.9586577933898882,0.0,1207.4091392165797,-92.82494607801772,2152,3,8000,0.0003,,,,,,,,,,,,,,
-0.12557743028795826,-0.02801264451372036,0.025855542251269476,-0.9520678597269036,0.0,1211.993900955207,-47.05320677715566,1458,6,10000,0.0003,-0.05286621302366257,0.05000000074505806,728296.625,4.272843360900879,1,,,,,,,,,
-3.272534218430528,0.14812278218669864,-0.9059880642188236,-0.05978308405561397,0.0,2915.379385598236,14608.736889934822,154,77,12000,0.0003,-519737.4375,0.05000000074505806,11180984320.0,182013.6875,2001,11259.0,6496062.810788,,,,,,,
20.0,-0.06540868978087744,2.1842915296866385,0.1794069898129292,0.0,3291.1793847682225,40817.23139213089,93,150,14000,0.0003,-3807881.25,0.05000000074505806,581743673344.0,3261246.75,4001,4626.333333333333,2555369.5728976666,,,,,,,
20.0,0.227497140819274,2.0172920460683454,-0.057674847875384044,0.0,2469.423691660917,20286.5822165932,71,222,16000,0.0003,-11891782.0,0.05000000074505806,4323866836992.0,8403525.0,6001,3799.75,2065151.364193,,,,,,,
20.0,-0.09715161979380997,2.1973263422983536,0.13076330081128712,0.0,3332.614740446737,40368.468133781615,60,295,18000,0.0003,-26896590.0,0.05000000074505806,17746284773376.0,15799098.0,8001,2963.6666666666665,1565673.5762566666,,,,,,,
20.0,0.19878402018185773,1.9819906636659819,-0.0007243590229962534,0.0,2393.224069317674,19342.148407630422,54,368,20000,0.0003,-45065148.0,0.05000000074505806,40124909879296.0,21570838.0,10001,2725.714285714286,1423623.7205100001,,,,,,,
20.0,-0.05858841393053029,2.162201753058445,0.1304926136746126,0.0,3334.255229988409,43799.6241864685,49,441,22000,0.0003,-75520040.0,0.05000000074505806,139699851100160.0,43636432.0,12001,2417.1111111111113,1244681.0214257776,,,,,,,
20.0,0.1905194912265284,1.9731301905340983,0.0012341909335400814,0.0,2399.673332719698,20477.35169713109,46,513,24000,0.0003,-114528968.0,0.05000000074505806,2071363271524352.0,57137156.0,14001,2308.0,1180498.726057,,,,,,,
20.0,-0.0512505810544478,2.201298480599205,0.08503742571067743,0.0,3344.2695391189377,40502.82754191836,44,586,26000,0.0003,-175929280.0,0.05000000074505806,654243308503040.0,80226632.0,16001,2141.9166666666665,1081456.8021700832,,,,,,,
20.0,0.15199500418137268,1.983343714470146,0.025056690484113485,0.0,2411.925842354849,20494.35666632293,42,659,28000,0.0003,-220131248.0,0.05000000074505806,966567491796992.0,104583888.0,18001,2078.4615384615386,1043777.5033210769,,,,,,,
20.0,-0.01070109635374765,2.1741914931988275,0.06362365935698915,0.0,3296.4831083769827,40488.932802945,40,731,30000,0.0003,-293292608.0,0.05000000074505806,1847378982207488.0,134450672.0,20001,1977.4666666666667,984121.1665704,,,,,,,
20.0,0.14329609044523856,1.963781542445839,0.05629960026193352,0.0,2408.335477785025,21741.661261637208,39,804,32000,0.0003,-330638432.0,0.05000000074505806,1924458478567424.0,166617456.0,22001,1937.0625,960663.0824610625,,,,,,,
20.0,0.002606991511645443,2.2300230005189547,0.06422408846252717,0.0,3370.6302164737376,40216.521954214295,38,877,34000,0.0003,-461271584.0,0.05000000074505806,3068856675336192.0,207328896.0,24001,1866.5,918366.4441864444,,,,,,,
20.0,0.06384411316541566,2.0667419850191893,0.14753120283468418,0.0,2589.060254135788,22869.55599868208,37,950,36000,0.0003,-592803968.0,0.05000000074505806,4752958986125312.0,265766720.0,26001,1836.578947368421,900130.2990693683,,,,,,,
20.0,0.08541507149254768,2.1277147810245727,-0.0028436568563985974,0.0,3180.1896171875264,39131.80386575252,37,1022,38000,0.0003,-664532992.0,0.05000000074505806,5.508859486325965e+16,289937120.0,28001,1786.047619047619,870309.2821046666,,,,,,,
20.0,0.03969790764844096,2.061462604796252,0.1631453856574875,0.0,2659.6244719392134,25388.602233074158,36,1095,40000,0.0003,-862893760.0,0.05000000074505806,1.5481913993068544e+16,348246048.0,30001,1765.2272727272727,858273.5667153635,,,,,,,
20.0,0.11655477912344209,2.1443078390617565,-0.0449671565548714,0.0,3107.163855513474,35323.423550926585,35,1168,42000,0.0003,-1066649984.0,0.05000000074505806,1.836072534487859e+16,399259328.0,32001,1725.5,833736.4508464168,,,,,,,
20.0,-0.004238097934128023,2.171621935108808,0.2241107667783399,0.0,3026.6489094191584,34826.08408300969,35,1241,44000,0.0003,-1198848384.0,0.05000000074505806,1.484287096305746e+17,514003392.0,34001,1709.56,824567.5068933201,,,,,,,
20.0,0.15850284295958578,2.00218108199732,-0.11748845582096021,0.0,2708.60217683851,26409.770865891645,35,1314,46000,0.0003,-1400397312.0,0.05000000074505806,2.354822120472576e+16,550246144.0,36001,1679.7777777777778,806650.47534,,,,,,,
20.0,-0.03185411411686105,2.2271316602791935,0.24994522558736182,0.0,3317.1514938599835,40987.35014338062,34,1387,48000,0.0003,-1556971008.0,0.05000000074505806,3.186839104834765e+16,612507584.0,38001,1653.2413793103449,790523.203141138,,,,,,,
20.0,0.20588354432642367,1.993647057958185,-0.0738384892697116,0.0,2461.18156449989,20262.03856689786,34,1460,50000,0.0003,-1790579328.0,0.05000000074505806,4.68166510599209e+16,735510400.0,40001,1640.7333333333333,782739.3446950667,,,,,,,
20.0,-0.07733482859021301,2.185731233415679,0.1730282281708489,0.0,3327.587173564342,41938.92169675501,33,1533,52000,0.0003,-2113986688.0,0.05000000074505806,5.474896173439386e+16,869232768.0,42001,1620.34375,770783.5506621876,,,,,,,
20.0,0.23289696947711488,1.9703658774559352,-0.041982065995432825,0.0,2385.8365507600515,19878.338658848745,33,1606,54000,0.0003,-2396518400.0,0.05000000074505806,9.545180845283738e+16,914686016.0,44001,1611.2727272727273,765508.2775555457,,,,,,,
20.0,-0.09137055709243537,2.1613702928885106,0.16791536287400333,0.0,3329.552992490857,43618.291713334045,33,1680,56000,0.0003,-2826112768.0,0.05000000074505806,9.215975038019174e+16,992782848.0,46001,1595.4285714285713,756837.9432342001,,,,,,,
20.0,0.20246925566346918,2.024622337517088,-0.025247508361825724,0.0,2458.995826052187,20113.524067464787,33,1754,58000,0.0003,-2913945344.0,0.05000000074505806,1.2394221631281562e+17,1218359424.0,48001,1587.7222222222222,752284.2568775835,,,,,,,
20.0,-0.06795217030351752,2.1721450832877633,0.12164474344653345,0.0,3311.053933873172,41037.31541172048,32,1828,60000,0.0003,-3481899008.0,0.05000000074505806,1.3667267976678605e+17,1277359488.0,50001,1572.5526315789473,743058.5229980001,,,,,,,
