arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
fixed,0,train,15.969013008735082,15.969013008735082,0.0,0.19827326972876405,457.0246337907235,0.00015366204228567276,22.583594774142767,457.0246337907235,9.913663692118579,0.0,0.026621168479323387,1.32882914840593e-05,0.00019336582045070827,0.00426082406193018,0.01747730001807213,0.0,0.001220703125
fixed,0,heldout,28.564882261413317,28.564882261413317,0.0,0.20491939276808982,457.0264015290375,0.00015249266488763708,40.39684390139354,457.0264015290375,10.24596988097543,0.0,0.025272587314248085,1.3253470569907222e-05,0.0001485460961703211,0.004423791076987982,0.017237331718206406,0.0,0.00390625
moving,0,train,15.969013008735082,15.969013008735082,0.0,0.19827326972876405,457.0246337907235,0.00015366204228567276,22.583594774142767,457.0246337907235,9.913663692118579,0.0,0.026621168479323387,1.32882914840593e-05,0.00019336582045070827,0.00426082406193018,0.01747730001807213,0.0,0.001220703125
moving,0,heldout,28.564882261413317,28.564882261413317,0.0,0.20491939276808982,457.0264015290375,0.00015249266488763708,40.39684390139354,457.0264015290375,10.24596988097543,0.0,0.025272587314248085,1.3253470569907222e-05,0.0001485460961703211,0.004423791076987982,0.017237331718206406,0.0,0.00390625
fixed,1000,train,15.721166349049113,15.721166349049113,0.0,0.8709254689094985,449.27588476204187,0.001480166158364964,22.23308661787779,449.27588476204187,17.70857577506884,1.003074796540075,8.748066902160645,0.013117020949721336,0.09088023751974106,0.741568386554718,9.456108093261719,0.0,0.001220703125
fixed,1000,heldout,28.203000650145494,28.203000650145494,0.0,0.8123607814978501,451.06150881230593,0.0014850980367749876,39.88506599140458,451.06150881230593,17.75394145133936,0.9959546465268078,8.70710563659668,0.013614247553050518,0.08247552812099457,0.8194231986999512,9.64179515838623,0.0,0.00390625
moving,1000,train,15.474499383576294,15.961005648154703,3.6807259596415007,0.3225354149231739,442.80991729153754,0.0009792170667908804,21.884246877280017,442.80991729153754,19.617722553220727,0.5493283060206084,14.910978317260742,0.013064844533801079,0.10559961944818497,1.3537063598632812,14.526320457458496,0.0,0.001220703125
moving,1000,heldout,27.895797709554255,28.192919134951016,3.8154689576733145,0.37265455656299706,446.2930913990076,0.0009892921557071981,39.45061544166385,446.2930913990076,19.86050004855058,0.5814045675305711,14.897793769836426,0.014165031723678112,0.10757943242788315,1.4776172637939453,14.474115371704102,0.0,0.00390625
fixed,2000,train,15.55045224790492,15.55045224790492,0.0,0.8067763347697008,444.48124092657525,0.0013956320005813834,21.99166042573761,444.48124092657525,28.347937277505036,0.9792301214291641,14.198383331298828,0.01652582362294197,0.22558827698230743,0.6225170493125916,27.00328254699707,0.000732421875,0.001220703125
fixed,2000,heldout,27.9959732552946,27.9959732552946,0.0,0.772878021010068,447.76551333018347,0.0014057064741424187,39.59228504451758,447.76551333018347,25.51098340562355,1.0569593961681907,14.442313194274902,0.016984492540359497,0.17921103537082672,0.6959188580513,26.987634658813477,0.0,0.00390625
moving,2000,train,14.96465839423087,17.134314453086116,8.331242127138403,0.28209502008857196,428.2375012871265,0.0011866930647739778,21.16322282413074,428.2375012871265,26.655918749139868,0.43672615154024597,29.34640121459961,0.08621476590633392,0.711262583732605,2.334763765335083,38.83027648925781,0.16455078125,0.001220703125
moving,2000,heldout,27.246189109232827,28.59918012752683,8.642776822886134,0.3428026163155014,435.90465493415974,0.0011887568908024464,38.53193014292189,435.90465493415974,27.6600704796332,0.4457258180444579,29.342626571655273,0.09315115958452225,0.7083808183670044,2.4786317348480225,38.570831298828125,0.1787109375,0.00390625
fixed,3000,train,15.403405564888347,15.403405564888347,0.0,0.8052129010610216,440.26913812757556,0.0016068018437763358,21.783704997338134,440.26913812757556,38.28305651705824,1.0706904543219533,20.16337013244629,0.013674803078174591,0.37413281202316284,0.6553944945335388,51.80680465698242,0.00146484375,0.001220703125
fixed,3000,heldout,27.83714877268855,27.83714877268855,0.0,0.8679817345571432,445.17865966892083,0.001628502152507528,39.367673298451,445.17865966892083,32.51071303642121,1.2681181921223303,20.54122543334961,0.01464545913040638,0.32728302478790283,0.7837048172950745,49.345237731933594,0.001953125,0.00390625
moving,3000,train,14.386376921393737,19.45051181382792,13.10991234600268,0.3911844052097278,411.61007037586666,0.0017298920641466756,20.345409282103276,411.61007037586666,33.16912152795722,0.47677105646958395,46.099876403808594,0.19353178143501282,2.155550718307495,3.2705869674682617,63.373817443847656,0.2099609375,0.001220703125
moving,3000,heldout,26.500451495358643,29.784596733104387,13.572736906128775,0.44868203937990947,423.9466835230974,0.0017356303199914584,37.47729787355673,423.9466835230974,34.79323758527783,0.4854949203824119,46.094093322753906,0.2056719809770584,2.1848506927490234,3.452873468399048,62.790279388427734,0.2216796875,0.00390625
fixed,4000,train,15.322577995045256,15.322577995045256,0.0,0.7426510204477561,438.04298608266424,0.0014366998151388447,21.669397563485326,438.04298608266424,41.725418210937434,1.0803295450190282,24.1566162109375,0.009536407887935638,0.42114973068237305,0.6154349446296692,71.32892608642578,0.00146484375,0.001220703125
fixed,4000,heldout,27.78431946448752,27.78431946448752,0.0,0.8778191398737745,444.32805226770165,0.001462862976456708,39.292961380754086,444.32805226770165,34.89652735766417,1.3361937710341911,24.508384704589844,0.01073360163718462,0.3633318841457367,0.7965636849403381,69.60902404785156,0.0029296875,0.00390625
moving,4000,train,13.772109789952447,22.79041108612795,18.1060362257535,0.5680740958214524,393.84571849464044,0.009376337077678425,19.47670219049701,393.84571849464044,41.53976665367332,0.6281252026416435,64.0511474609375,0.31372788548469543,4.510340690612793,4.494990348815918,87.66200256347656,0.2294921875,0.001220703125
moving,4000,heldout,25.692473561793726,31.836025340345522,18.681315353212845,0.694405711385172,410.92999135831775,0.009487699865189634,36.33464332328708,410.92999135831775,44.149791962412905,0.6464250101979676,64.04471588134766,0.32623258233070374,4.254389762878418,4.770057201385498,84.12472534179688,0.23388671875,0.00390625
fixed,5000,train,15.179315175372814,15.179315175372814,0.0,0.8284574956511379,433.8105869758269,0.0011721031358093027,21.46679335654911,433.8105869758269,50.478759312332194,1.2528187153819321,30.07719612121582,0.007197870872914791,0.49456971883773804,0.6500787138938904,97.70853424072266,0.00439453125,0.001220703125
fixed,5000,heldout,27.64759924483472,27.64759924483472,0.0,0.9997969164559312,442.07338534100273,0.0011989585161982894,39.09960980071884,442.07338534100273,41.59895600188283,1.5554404391838603,30.591835021972656,0.008750060573220253,0.4242306649684906,0.8813991546630859,95.01444244384766,0.0078125,0.00390625
moving,5000,train,13.107296471576278,27.15292873045837,23.788627622786116,0.7917795234953017,374.4684477677724,0.04651562935039381,18.536458072776956,374.4684477677724,52.329273486257414,0.6573594247227631,83.08737182617188,0.5267851948738098,7.44961404800415,6.812467098236084,128.60166931152344,0.27734375,0.001220703125
moving,5000,heldout,24.68418459858903,34.79002647290302,24.432466615004582,0.8510849263413118,394.71304516619125,0.04730984680529861,34.90867657721838,394.71304516619125,49.942325479812695,0.6646006231812662,83.07976531982422,0.5547468066215515,7.522763252258301,7.023622512817383,124.79975128173828,0.28173828125,0.00390625
fixed,6000,train,15.203656836087074,15.203656836087074,0.0,0.6489040520185583,434.758004944963,0.0008021586013817334,21.501217680297458,434.758004944963,44.806056441349774,1.108005188645789,30.388404846191406,0.005163564346730709,0.5893880128860474,0.5627472996711731,121.75108337402344,0.005126953125,0.001220703125
