schema_version,algorithm,env_id,mode,checkpoint_path,checkpoint_sha256,train_seed,config_sha256,reward_kind,eta,task_metadata_json,seed,start,damping,torque_limit,t_max,dt,physics_dt,tube_energy,tube_angle,tube_rate,dwell_seconds,lqr_threshold,duration,captured,capture_time,retention,error_rms,error_rms_energy,error_rms_angle,error_rms_rate,orbit_distance_rms,orbit_distance_final,control_effort,saturation,lqr_time,lqr_residual_min,min_abs_energy_error,final_abs_energy_error,peak_shoulder_rate,peak_commanded_torque
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20000,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.01550013146485481,5431.05230768806,0.0,inf,1.3841550191256662,6.555665297725e-06,6.6701395930606004,6.6534199714660645,63.894622802734375
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20001,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.1565910531257533,7311.312135685212,0.0,inf,1.589022415377672,5.368541190620135e-05,3.0044288541349005,6.506656646728516,63.28514099121094
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20002,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.16428819619950685,4540.464110818157,0.0,inf,0.6984101801001256,8.577269340648286e-05,0.17599070330477673,6.907655715942383,63.95654296875
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20003,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.17365967277464173,7228.678929933038,0.0,inf,1.6176513091388691,7.2740840646901e-05,1.0378766798111272,6.6098952293396,63.720802307128906
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20004,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.16701713824415912,4522.056450833024,0.0,inf,0.5334500896420817,2.6894834128654566e-06,0.33954889313995196,6.873992443084717,63.95758056640625
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20005,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.0568865834618457,7148.1003991640955,0.0,inf,1.6333319361500391,0.00026307016813831297,0.2980642072353774,6.643923759460449,63.86997985839844
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20006,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.13132777486182876,7292.842491623134,0.0,inf,1.5868467690696484,0.000500705871985474,3.224360480360616,6.496070861816406,63.23625946044922
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20007,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.0958215014348653,6424.834380420503,0.0,inf,1.5764655187686505,0.00018712246953001,2.708267806356041,6.376786231994629,63.21440124511719
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20008,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.06846595591104591,7332.2335996980055,0.0,inf,1.6968720926710879,0.0006822952033687102,1.5561786283093113,7.056694507598877,63.20799255371094
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_raw,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_raw/seed_4/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_raw_800000_steps.pth,582a3a5c1f24b8481a2699f7130dc63b99719bf1ef1f53ad5e3abd7db7728393,4,7eb494e46d9ff1426369ad56a6b015f19485dcd0bb06d4fc2c10dd510e521eaf,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20009,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.1642555328352046,4526.422486547549,0.0,inf,0.6268168529695852,2.9066181319592488e-06,0.1871192095329448,6.838504314422607,63.95684814453125
