schema_version,algorithm,env_id,mode,checkpoint_path,checkpoint_sha256,train_seed,config_sha256,reward_kind,eta,task_metadata_json,seed,start,damping,torque_limit,t_max,dt,physics_dt,tube_energy,tube_angle,tube_rate,dwell_seconds,lqr_threshold,duration,captured,capture_time,retention,error_rms,error_rms_energy,error_rms_angle,error_rms_rate,orbit_distance_rms,orbit_distance_final,control_effort,saturation,lqr_time,lqr_residual_min,min_abs_energy_error,final_abs_energy_error,peak_shoulder_rate,peak_commanded_torque
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20000,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.1511599283711198,3859.90407227506,0.0,inf,0.8898175539409343,0.00011172868816089476,3.2497492380072615,5.763433456420898,49.77641296386719
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20001,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.019942672309884276,3602.0413591832657,0.0,inf,0.5508289907611974,0.0001030170130178476,1.7546758314413466,5.790268898010254,61.72601318359375
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20002,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.17694329085094776,4181.281620346974,0.0,inf,0.6456543736120286,4.377719701764704e-05,3.454803031606417,5.780653476715088,61.77696228027344
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20003,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.2421171320251359,4714.078644632606,0.0,inf,0.4838683850325245,3.774385360344468e-05,1.5673521589448782,5.800715923309326,62.23607635498047
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20004,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.18313877854927144,4199.583964799598,0.0,inf,0.6446847226431195,0.00015991159333950122,3.483043573987608,5.780516624450684,61.768226623535156
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20005,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.2802863346591993,4796.365312663571,0.0,inf,0.5139369958448291,5.4397855201671064e-05,3.3720337401161444,5.795609951019287,63.20475769042969
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20006,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.020515084410586772,3475.5823287633257,0.0,inf,0.9096004903276983,0.0002132164642496548,2.9894959329382687,5.76215124130249,59.100341796875
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20007,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.14194621657361436,3895.793784208502,0.0,inf,0.9043929159601751,5.646573568185431e-05,3.137409142735315,5.763499736785889,58.75152587890625
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20008,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.15140556193550894,3912.536950152649,0.0,inf,0.6714307801758471,0.0003824956340707786,3.253130583122825,5.770370960235596,48.02642059326172
1,ct_sac,acrobot-swingup-xk,xk_r1_g0p995_sq,/work2/10976/sebale16/frontera/ct-rl-xk/saved_models/ct_sac/acrobot-swingup-xk/xk_r1_g0p995_sq/seed_3/dt_0_0005_maxs_40000_xk_gamma_v1/ct_sac_acrobot-swingup-xk_xk_r1_g0p995_sq_500000_steps.pth,b624bc9673b94d09027b6eb06c08dd50ba24fcdc969dfda2d1efccef78b87d06,3,bf4380eb9d1dc0e624f97ee9b5dd5060f6d66a92cee913d8a0f46a00f644f98a,r1,,"{""damping"":0.0,""paper_start"":false,""release_angle_range"":[0.05,0.5],""release_start"":true,""reward_kind"":""r1"",""torque_limit"":64.0,""uniform_start"":false}",20009,release,0.0,64.0,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,False,inf,nan,nan,nan,nan,nan,nan,0.1883281790918839,4227.428281078768,0.0,inf,0.644762516390306,0.00011751046823604838,3.5058623085638203,5.780965805053711,62.14012145996094
