arm,seed,stage,step,dataset,accel_corr,accel_nrmse,mass_rel_frob_err,coriolis_corr,coriolis_nrmse,gradV_combined_corr,gen_rmse,quad_corr
compliant_old,2,100000,100000,best_policy,0.8954287767410278,0.4574560456311157,0.23547274653148773,0.6719049507016511,0.7414768163981047,0.8331931899922258,34.364338278000815,0.3409190773963928
constraint,3,100000,100000,reference,0.27363619208335876,4.208545423537287,0.31991649752210277,-0.1547223198469437,2.3175201703652397,-0.00548512385376495,18.519918954079188,0.038204118609428406
constraint,3,100000,100000,policy,0.8476737141609192,0.6559138413233123,0.35547067688268813,0.4433244943822047,1.38129768211016,0.5960638779714102,20.78872708488954,0.284354031085968
constraint,3,100000,100000,best_policy,0.8641100525856018,0.5366952138328133,0.3671270533112926,0.1787294721087456,1.491670638699084,0.4648573413708183,85.68872094432436,0.17239613831043243
compliant_ctrl,3,100000,100000,reference,0.49986374378204346,1.995223394081054,0.38888934064009184,0.04274859853963969,1.8460321956945154,0.3811565143898692,1429.7389967500133,0.4176221191883087
compliant_ctrl,3,100000,100000,policy,0.9450165033340454,0.34506617292999114,0.45744247322843795,0.5345231930412847,0.9516617800411467,0.29899884073242206,2883.2747908354677,0.3446994423866272
compliant_ctrl,3,100000,100000,best_policy,0.9011226892471313,0.45909347338048134,0.40052875698586715,0.2754883208163603,1.3992083636695987,0.49013170637889825,4079.1523883833565,0.5012854337692261
compliant_old,3,100000,100000,reference,0.4563084840774536,1.787682399778188,0.3816369637922026,0.15515596323188893,1.36725085559973,0.7067099211987307,8.872842317409445,0.20153971016407013
compliant_old,3,100000,100000,policy,0.8759809732437134,0.4865478076540525,0.4005017121462615,0.5184441212078836,0.8878701412035962,0.2305367342610523,15.62216879960204,0.25389546155929565
compliant_old,3,100000,100000,best_policy,0.9053061604499817,0.46557555167835474,0.4648610206119392,0.8176004310125826,0.5926540994762625,0.7870840215761109,29.294336485162823,0.11694134771823883
constraint,3,188000,186377,reference,0.3883710503578186,2.7347868051704323,0.19788913037147288,0.22527683186789021,2.334819897480919,0.4395957704067054,8.746133561180576,0.6524903774261475
constraint,3,188000,186377,policy,0.9325750470161438,0.3740338838928904,0.26212265628969256,0.3009861719035793,1.2144555930165586,0.5076956290016531,47.54787916080095,0.2682708501815796
constraint,3,188000,186377,best_policy,0.9149593114852905,0.4139170821524863,0.30970353389337074,0.4757258174291686,1.086900822059853,0.4075928501132584,53.06484392840973,0.14662794768810272
compliant_ctrl,3,188000,181061,reference,0.5796754956245422,1.670195660794538,0.3318508630548392,-0.008442470824131,2.117497076884312,0.30646843086814984,29.84796249405708,0.2325430065393448
compliant_ctrl,3,188000,181061,policy,0.900159478187561,0.4902110187545088,0.3639774873076982,0.42005469872346274,1.673840790330606,0.3386226191969796,65.33358343176371,0.09923496842384338
compliant_ctrl,3,188000,181061,best_policy,0.9181844592094421,0.4206085467822254,0.3227254480110435,0.3468485386097081,1.2546346018656795,0.46958338466074756,111.66461180856419,0.47106221318244934
compliant_old,3,188000,182964,reference,0.4299827814102173,1.8927161037295428,0.4177138602545135,0.4027585293794636,1.162599786033616,0.6919761295930834,10.09653645749704,-0.1327112764120102
compliant_old,3,188000,182964,policy,0.9376509785652161,0.37563132200522226,0.42240302134785424,0.7538685772561762,0.848892904913727,0.25328119668573096,23.56649849038318,0.1934424787759781
compliant_old,3,188000,182964,best_policy,0.9097872972488403,0.44278062630135007,0.4251211690062126,0.8492534800356328,0.5299478334763246,0.7435102457604634,40.771670014119614,0.2425757348537445
constraint,4,100000,100000,reference,0.6053205728530884,1.5188177723965144,0.35076754306054886,0.006759743976345006,2.0652281447674943,0.6155431123875429,9.829165021075136,0.2060651183128357
constraint,4,100000,100000,policy,0.9486489295959473,0.34631409581991607,0.3307082358381747,0.6011529798361733,0.968685689542054,0.49068946088247395,29.38172944635697,0.2191416472196579
constraint,4,100000,100000,best_policy,0.783586323261261,0.7497060258188053,0.30561342505825645,0.26524570759472776,1.0620261153726633,0.4402061011054338,42.364613551108775,0.44486522674560547
compliant_ctrl,4,100000,100000,reference,0.4369269907474518,2.066446810690471,0.2991187112879222,0.041275081751837785,2.0867496712625493,0.7892653668157223,30.252257134665488,0.7569823861122131
compliant_ctrl,4,100000,100000,policy,0.9113925695419312,0.4154833879191864,0.3052129711631482,0.4732452637842182,0.9559577187580398,0.3880054941779632,80.24514099122064,0.4792007803916931
compliant_ctrl,4,100000,100000,best_policy,0.9130939841270447,0.4645394118834412,0.2961965857458748,0.2645196497725454,1.310130410968267,0.8238600745618733,9.965854639815442,0.6997104287147522
compliant_old,4,100000,100000,reference,0.48261475563049316,1.443138096609315,0.31534240427152116,-0.14220522627326362,1.917748348217629,0.3557741830092264,9.000766459118392,-0.37969470024108887
compliant_old,4,100000,100000,policy,0.9085506796836853,0.44524469199343686,0.3712944491096384,0.42233722397141116,1.0494500380433074,0.6969840157440089,31.62443748196544,0.23124530911445618
compliant_old,4,100000,100000,best_policy,0.9151664972305298,0.4390597529445839,0.3679258776316113,-0.13285374158321203,1.3988927302123986,0.7533870641423647,47.298668028222124,0.34466779232025146
constraint,5,100000,100000,reference,0.4028002619743347,2.8601133464832347,0.460025908941897,0.44786807571156523,1.1525680499592847,0.9818954192257116,15.149183092550613,0.3883448839187622
constraint,5,100000,100000,policy,0.8703358769416809,0.5615426215168549,0.427824521340278,0.7533214116857888,0.6782356829408683,0.8679301467207206,49.88158570856006,0.30117809772491455
constraint,5,100000,100000,best_policy,0.6884416937828064,1.129845888302821,0.4042578328297645,0.5739511107275771,1.0149208199829487,0.9155756978810183,47.72870104735478,0.2620795667171478
