rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.3236432155808146,-0.0005732858901228339,0.024759719937863803,-0.9929754361537687,0.0,1192.4648439386835,49.297523256300444,2104,0,2000,0.0003,,,,,,,,,,,,,,
-0.19515433424268877,-0.04012230618072695,-0.028894569309780956,-0.9927543189101201,0.0,1197.6871313200074,18.210802949507997,2120,1,4000,0.0003,,,,,,,,,,,,,,
-0.1778119168581905,0.005957131256600446,0.04566207724234117,-0.9942357007504798,0.0,1194.2239568286775,29.834478419519154,2133,2,6000,0.0003,,,,,,,,,,,,,,
0.4545973842602691,0.02914238031551048,-0.06538985093022542,-0.9951477582218321,0.0,1194.5105688631802,40.665492806161474,2103,3,8000,0.0003,,,,,,,,,,,,,,
-0.06857827435909729,-0.007010201829707002,0.03964130374693299,-0.9937850692310146,0.0,1199.6806362303075,50.96485836446053,1458,6,10000,0.0003,-0.08201474696397781,0.05000000074505806,723482.1875,4.440323352813721,1,,,,,,,,,
-19.31382622480391,-0.1788174669653024,-1.9732627985115359,-0.1190901231390814,0.0,2476.1227435017463,19940.790408502617,169,70,12000,0.0003,-63930.4375,0.05000000074505806,10335713.0,25566.2265625,2001,11287.0,6573818.563389,,,,,,,
-15.869408854842193,0.02731609444177687,-1.6887027661807852,-0.05737353161982526,0.0,1894.7361220701953,16124.129536881439,101,137,14000,0.0003,-427222.0625,0.05000000074505806,362745728.0,156716.328125,4001,6418.0,3698864.7496705,,,,,,,
-20.0,-0.03492727718126098,-2.204209165076076,0.007311906263739088,0.0,3297.720591439919,39490.60138758834,78,204,16000,0.0003,-2113933.75,0.05000000074505806,22284845056.0,759354.375,6001,3889.0,2166526.673599,,,,,,,
-20.0,-0.056209518950717144,-2.0512445994192223,0.1330490452537378,0.0,2590.804747199735,23339.307817519577,66,271,18000,0.0003,-6503803.0,0.05000000074505806,142097186816.0,1591456.125,8001,3373.8,1850495.2493866,,,,,,,
-20.0,-0.10271932941057278,-2.1924658106437707,-0.006143337710772272,0.0,3214.866076728619,36965.9725132084,59,337,20000,0.0003,-15053675.0,0.05000000074505806,1947580497920.0,5706612.0,10001,2776.4285714285716,1481825.1311315713,,,,,,,
-20.0,-0.0031917711205691084,-2.1073339964204902,0.20890418492549614,0.0,2841.2956572619105,30014.946180051353,54,404,22000,0.0003,-27303428.0,0.05000000074505806,6772897087488.0,9167250.0,12001,2590.625,1367278.3089140002,,,,,,,
-20.0,-0.15826129284569956,-2.09486263013015,-0.08239679576533393,0.0,2922.3693286711664,30944.906289600345,50,471,24000,0.0003,-50398592.0,0.05000000074505806,27966851514368.0,16747534.0,14001,2334.0,1210773.1547485,,,,,,,
-20.0,0.04171395957434197,-2.2060329368312956,0.20694535855157475,0.0,3284.073934606297,39653.69791831891,48,538,26000,0.0003,-78059024.0,0.05000000074505806,65990570278912.0,26736344.0,16001,2160.5833333333335,1103662.8333059167,,,,,,,
-20.0,-0.21301479519484107,-2.0120915827750574,-0.07453320242041642,0.0,2462.8590408689925,20362.830939504398,46,605,28000,0.0003,-125423872.0,0.05000000074505806,188326195757056.0,42894624.0,18001,2095.5384615384614,1064102.060465,,,,,,,
-20.0,0.08521192515212907,-2.1887202624171205,0.1566707977400183,0.0,3332.204271560364,40816.17989389994,44,672,30000,0.0003,-172491296.0,0.05000000074505806,403286087696384.0,59380892.0,20001,1987.8666666666666,997531.8621272001,,,,,,,
-20.0,-0.2210870552738908,-1.9869380593975237,-0.03168049119684701,0.0,2435.136009459951,20747.75057565274,43,739,32000,0.0003,-238634864.0,0.05000000074505806,639746116157440.0,80361648.0,22001,1946.875,973399.2878639374,,,,,,,
-20.0,0.08400837691781943,-2.178864296621332,0.11559692166022155,0.0,3296.9466061055555,40446.50217995761,42,806,34000,0.0003,-324780192.0,0.05000000074505806,1401861085069312.0,107046496.0,24001,1876.1666666666667,930131.0964327777,,,,,,,
-20.0,-0.19881182075504625,-1.9769769099048373,-0.007029536989296177,0.0,2411.8232674068477,20688.156000749943,41,873,36000,0.0003,-373173088.0,0.05000000074505806,1.3816451303473152e+16,139213936.0,26001,1847.421052631579,913213.8977945263,,,,,,,
-20.0,0.05705967798113193,-2.162342352713063,0.12606326231653442,0.0,3309.094486395614,42484.042143197876,40,939,38000,0.0003,-493282112.0,0.05000000074505806,2.235556247371776e+16,174689104.0,28001,1797.952380952381,883966.7345774763,,,,,,,
-20.0,-0.14756926312390764,-2.0382398330451816,0.039349003771312244,0.0,2469.037931279695,20145.293359466796,39,1006,40000,0.0003,-650535360.0,0.05000000074505806,5775585330593792.0,216038496.0,30001,1775.4545454545455,869988.4611900456,,,,,,,
-20.0,0.006137973339283795,-2.1794616734301737,0.09095894831118474,0.0,3325.5490936623405,41571.04483238992,39,1073,42000,0.0003,-765616640.0,0.05000000074505806,7640192231931904.0,259505472.0,32001,1736.1666666666667,846241.7979147084,,,,,,,
-20.0,-0.10391468735502105,-2.0318841579935776,0.08182950619191823,0.0,2518.3227512958715,21358.14895059262,38,1140,44000,0.0003,-873179968.0,0.05000000074505806,6.811375749824512e+16,313933408.0,34001,1717.88,834696.65204596,,,,,,,
-20.0,-0.040782542283907285,-2.1818477397521647,0.014615720139385405,0.0,3242.2221426157307,37986.014624636795,38,1207,46000,0.0003,-1075856640.0,0.05000000074505806,1.3341474091433984e+16,345179328.0,36001,1687.0,815421.0195009259,,,,,,,
-20.0,-0.09098375803781593,-1.954571972571976,0.13292160046662602,0.0,2452.6568552998874,24112.1186181258,37,1274,48000,0.0003,-1282414592.0,0.05000000074505806,1.4214803292474573e+17,423061088.0,38001,1674.642857142857,808579.1365682142,,,,,,,
-20.0,-0.05144567615017949,-2.1600276036928814,0.019404423700144113,0.0,3254.733149607358,40731.87518699405,37,1341,50000,0.0003,-1417828352.0,0.05000000074505806,2.018427611696333e+16,488345056.0,40001,1651.8666666666666,795518.038276,,,,,,,
-20.0,-0.06702325713895266,-2.0376364870364707,0.16115592121544514,0.0,2598.2289768134738,25015.53777845038,36,1408,52000,0.0003,-1732341632.0,0.05000000074505806,4.645050939290419e+16,579011456.0,42001,1641.8064516129032,789921.7975989354,,,,,,,
-20.0,-0.08755959013965317,-2.1671987846056266,-0.02328083993937315,0.0,3192.653946474802,36906.92587363025,36,1475,54000,0.0003,-1911911936.0,0.05000000074505806,5.294398454838067e+16,623986048.0,44001,1620.1515151515152,776085.7027121212,,,,,,,
-20.0,-0.022066122963604606,-2.0757522577774323,0.17380495572846444,0.0,2725.0134043223966,26887.70436980856,36,1542,56000,0.0003,-2182383360.0,0.05000000074505806,6.421852280848384e+16,763663360.0,46001,1611.5294117647059,771042.047879647,,,,,,,
-20.0,-0.13790328837543725,-2.1386641782420273,-0.05683100530669693,0.0,3035.1793698627475,33724.40920498109,36,1609,58000,0.0003,-2510073344.0,0.05000000074505806,4.838370681458524e+17,860774912.0,48001,1594.0555555555557,759920.2243785833,,,,,,,
-20.0,0.029524273405587186,-2.22780396796143,0.23958655652850736,0.0,3318.4085568772884,40150.47163430776,35,1678,60000,0.0003,-2715158016.0,0.05000000074505806,8.519399203091251e+16,898297216.0,50001,1577.5526315789473,749331.7046433684,,,,,,,
-20.0,-0.19965918945588487,-1.9925070035226196,-0.07891814628027886,0.0,2465.5521196446975,21293.942152559714,35,1746,62000,0.0003,-3155542016.0,0.05000000074505806,9.96077991970734e+16,1060619648.0,52001,1571.179487179487,745663.373858359,,,,,,,
-20.0,0.0732893595625327,-2.2159408515324737,0.19295692908418535,0.0,3376.5958835892307,41490.38124166979,35,1815,64000,0.0003,-3419607296.0,0.05000000074505806,1.3328779886093926e+17,1137848576.0,54001,1556.7560975609756,736370.7506818293,,,,,,,
-20.0,-0.21607191346250004,-1.9969370955256813,-0.03869446656574829,0.0,2422.719085227092,19200.982119294506,35,1885,66000,0.0003,-3864118528.0,0.05000000074505806,1.739266419767378e+17,1364108800.0,56001,1550.642857142857,732495.0173473095,,,,,,,
-20.0,0.08017616439190159,-2.2126427174197216,0.12179432181314849,0.0,3350.63659550062,41262.82423428749,34,1955,68000,0.0003,-4438343680.0,0.05000000074505806,2.2419662283630182e+17,1488211712.0,58001,1539.659090909091,725781.3471519545,,,,,,,
-20.0,-0.15721082728749242,-2.0043065752932403,0.03939484788659301,0.0,2452.008588560601,20279.093803452542,34,2026,70000,0.0003,-4667017216.0,0.05000000074505806,2.6957547775931187e+17,1524416128.0,60001,1533.8,722003.9647593556,,,,,,,
-20.0,0.014101441925134866,-2.228940368670521,0.0733726428079189,0.0,3357.594289024679,40246.84288480829,34,2097,72000,0.0003,-5165573120.0,0.05000000074505806,2.3053384708154982e+17,1679504000.0,62001,1524.1063829787233,716064.0717316597,,,,,,,
