arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
fixed,0,train,21.425124968961036,21.425124968961036,0.0,0.20624748625119338,457.0482008261325,0.00015369849950451952,30.299702306253312,457.0482008261325,10.31237455669048,0.0,0.01876688376069069,4.890474519925192e-05,0.00025185494450852275,0.0028980968054383993,0.011643655598163605,0.0,0.002197265625
fixed,0,heldout,24.739236009129556,24.739236009129556,0.0,0.20576087743254573,457.0467834726142,0.00015248097792608885,34.98656308652758,457.0467834726142,10.288044094120657,0.0,0.02064276859164238,4.812549741473049e-05,0.0002575522812549025,0.0028602604288607836,0.011712871491909027,0.0,0.0029296875
moving,0,train,21.425124968961036,21.425124968961036,0.0,0.20624748625119338,457.0482008261325,0.00015369849950451952,30.299702306253312,457.0482008261325,10.31237455669048,0.0,0.01876688376069069,4.890474519925192e-05,0.00025185494450852275,0.0028980968054383993,0.011643655598163605,0.0,0.002197265625
moving,0,heldout,24.739236009129556,24.739236009129556,0.0,0.20576087743254573,457.0467834726142,0.00015248097792608885,34.98656308652758,457.0467834726142,10.288044094120657,0.0,0.02064276859164238,4.812549741473049e-05,0.0002575522812549025,0.0028602604288607836,0.011712871491909027,0.0,0.0029296875
fixed,1000,train,21.003199912262584,21.003199912262584,0.0,1.247865301833056,447.27848451637914,0.0018527505935419864,29.703010111371697,447.27848451637914,21.070870070906917,1.413390585695,11.753856658935547,0.0018253125017508864,0.01817360334098339,0.8884392380714417,14.308536529541016,0.0,0.002197265625
fixed,1000,heldout,24.328757932233557,24.328757932233557,0.0,1.3681415624164182,448.7696759857184,0.001867701830482186,34.40605937276346,448.7696759857184,21.83905188796979,1.5382539509195512,12.03461742401123,0.0018531614914536476,0.021104510873556137,0.9580491781234741,14.144943237304688,0.0,0.0029296875
moving,1000,train,20.61659824313139,21.266813195815576,4.972162684993616,0.39432266528426707,439.7404839694305,0.00015674044119920222,29.156272845012424,439.7404839694305,24.481693146266473,0.6087743901162178,18.016908645629883,0.006437796633690596,0.050908882170915604,1.8617087602615356,19.134716033935547,0.0,0.002197265625
moving,1000,heldout,23.898526686825996,24.48627959678083,5.054318312720077,0.4382295765142657,441.456245305628,0.00015667900173202382,33.797620560881505,441.456245305628,24.437325740486497,0.6243354675469458,18.004924774169922,0.006127489265054464,0.050442833453416824,1.7935084104537964,19.796131134033203,0.0,0.0029296875
fixed,2000,train,20.76500496703182,20.76500496703182,0.0,1.387261714858105,441.9992603304072,0.004174766027099321,29.36615135037346,441.9992603304072,35.480790406275744,1.6173607434529447,18.170732498168945,0.008076302707195282,0.2367686778306961,0.950088381767273,36.414859771728516,0.0009765625,0.002197265625
fixed,2000,heldout,24.089728932922963,24.089728932922963,0.0,1.5980619574654555,444.0852655218629,0.004277654901011225,34.06802110227537,444.0852655218629,34.79123807376044,1.8335763982217919,18.80785369873047,0.008515329100191593,0.23005099594593048,1.0285297632217407,36.559688568115234,0.001953125,0.0029296875
moving,2000,train,19.75116908462792,22.744167549045226,11.158659519067603,0.4442513695256542,421.25191021838725,0.0008314896563889327,27.93237117982912,421.25191021838725,35.544695536988215,0.6363094350030641,36.08937072753906,0.11036070436239243,0.9658617973327637,3.7929112911224365,47.427085876464844,0.188720703125,0.002197265625
moving,2000,heldout,22.926264657847863,25.600051653460973,11.248502516704237,0.5455730217261954,423.44792566861787,0.0008406097678302661,32.42263440278632,423.44792566861787,36.922348737158714,0.6286647543651642,36.08805465698242,0.10711029917001724,0.9672431945800781,3.684765100479126,57.565635681152344,0.18603515625,0.0029296875
fixed,3000,train,20.566612610121755,20.566612610121755,0.0,1.6418480358055656,437.35717001660504,0.006076099985004711,29.085581850646335,437.35717001660504,48.43224125109655,1.9566708977862466,23.65998649597168,0.016069581732153893,0.5362178087234497,1.0532678365707397,63.37187576293945,0.006591796875,0.002197265625
fixed,3000,heldout,23.84378534513044,23.84378534513044,0.0,1.9763426017444798,439.00750614826234,0.006180854342130929,33.72020404692643,439.00750614826234,46.85164107455621,2.302419394576189,25.373920440673828,0.017574723809957504,0.5361312031745911,1.1932953596115112,63.45221710205078,0.0107421875,0.0029296875
moving,3000,train,18.776459797168705,25.759570064525537,17.53254912832042,0.6026505190037026,400.3585538298526,0.0018820267887724386,26.553924031814216,400.3585538298526,44.161747657783174,0.7000808885812136,56.92833709716797,0.3728920817375183,3.42039155960083,6.238639831542969,73.40542602539062,0.270263671875,0.002197265625
moving,3000,heldout,21.849124928622405,28.116997310228307,17.588078316436153,0.7726412414018302,403.4154068442375,0.001908009309744965,30.899328741132848,403.4154068442375,49.493126571826906,0.6935380415710218,56.928123474121094,0.3474821448326111,3.3408889770507812,5.988130569458008,96.74491119384766,0.26708984375,0.0029296875
fixed,4000,train,20.41201315685276,20.41201315685276,0.0,1.8384701735476927,433.69031494818955,0.008200531905856063,28.86694467695424,433.69031494818955,60.99505620837817,2.2201854232980716,28.815670013427734,0.026125270873308182,0.9803093671798706,1.1754283905029297,93.63883972167969,0.010009765625,0.002197265625
fixed,4000,heldout,23.674822738559268,23.674822738559268,0.0,2.2936343460047106,435.3458130502336,0.008331981378686277,33.481254366921384,435.3458130502336,59.55838889585493,2.6839953474287714,30.467607498168945,0.028815386816859245,0.9824961423873901,1.361983060836792,91.09564208984375,0.015625,0.0029296875
moving,4000,train,17.739635587684678,29.852581886672816,24.0441478601769,0.7473789276767598,378.1102829182615,0.007922437296626629,25.087631988744665,378.1102829182615,52.132416531959755,0.6517217816326188,79.1892318725586,0.6940692067146301,6.822232723236084,9.183514595031738,102.80962371826172,0.303955078125,0.002197265625
moving,4000,heldout,20.646514640968118,31.824293253368875,24.25499294789936,1.0506027448804562,380.95594986260335,0.00809942673877789,29.198579897637288,380.95594986260335,65.33493062116256,0.6942767082877139,79.18913269042969,0.6431794166564941,6.818388938903809,8.732422828674316,141.45477294921875,0.30224609375,0.0029296875
fixed,5000,train,20.306035420574318,20.306035420574318,0.0,1.899243112751816,431.30063602632003,0.006680658864876158,28.717069912719765,431.30063602632003,69.3821528942619,2.3367792671282603,32.44841766357422,0.022298812866210938,1.4388587474822998,1.1523292064666748,121.91270446777344,0.009521484375,0.002197265625
fixed,5000,heldout,23.521405152585256,23.521405152585256,0.0,2.405775844835656,432.29054891326336,0.006775340711181077,33.26428948285063,432.29054891326336,69.51305532092431,2.8698754820531285,35.56873321533203,0.026138421148061752,1.2709858417510986,1.3510546684265137,119.44600677490234,0.01513671875,0.0029296875
moving,5000,train,16.624896916705058,35.39161307777051,31.29578018586767,0.8303440587108953,354.22279428204445,0.020999513590054128,23.511145314564487,354.22279428204445,63.45161810504601,0.7583590980519234,103.20232391357422,0.988242506980896,10.624191284179688,12.233182907104492,136.97674560546875,0.362060546875,0.002197265625
moving,5000,heldout,19.275558723226567,36.86022108970361,31.427030808254976,0.8986401569055212,355.7338814631007,0.02166265294275713,27.259747961317967,355.7338814631007,63.484195571712945,0.7636994963315824,103.20188903808594,0.90031898021698,10.592565536499023,11.40634536743164,154.28109741210938,0.36572265625,0.0029296875
fixed,6000,train,20.224953316118338,20.224953316118338,0.0,1.9527255572767204,429.4543481025894,0.0016078626600805105,28.602403232824862,429.4543481025894,76.47287376863846,2.426048418049046,35.14813232421875,0.016997244209051132,1.8504517078399658,1.1338906288146973,141.60671997070312,0.00927734375,0.002197265625
fixed,6000,heldout,23.424281594418122,23.424281594418122,0.0,2.4741686319855347,430.3547502984931,0.0016021741660746708,33.12693668092824,430.3547502984931,78.00124175299985,2.9821971363966333,38.39079666137695,0.022404609248042107,1.735388159751892,1.3537232875823975,137.47125244140625,0.015625,0.0029296875
moving,6000,train,15.511155821139857,42.23486716425433,39.31497854361491,0.9533097887140879,330.2804813971999,0.027587662840053276,21.936069582680958,330.2804813971999,73.13155492251946,0.9176184010061582,127.24308776855469,1.200233817100525,16.455080032348633,15.868331909179688,188.2826690673828,0.401611328125,0.002197265625
moving,6000,heldout,17.96862068804326,42.94669598149983,38.965175301380484,0.9631684716491222,331.4981479429086,0.028592542594498623,25.411450988246628,331.4981479429086,69.22049875348601,0.8954087783172477,127.23873901367188,1.0628842115402222,16.423145294189453,14.666513442993164,190.3286895751953,0.41552734375,0.0029296875
fixed,7000,train,20.15700374911326,20.15700374911326,0.0,2.0483183433373497,427.7949939111494,0.0014990506410990944,28.50630803938629,427.7949939111494,82.38905373407732,2.542271075342193,36.694969177246094,0.015014301054179668,2.2335286140441895,1.156690239906311,166.8232421875,0.011474609375,0.002197265625
fixed,7000,heldout,23.350013221143843,23.350013221143843,0.0,2.5356631149020985,428.85268001863665,0.0015401989925497956,33.02190534301392,428.85268001863665,86.230815225306,3.0657248072609606,38.24063491821289,0.02182629518210888,2.00449538230896,1.4062174558639526,163.88629150390625,0.01708984375,0.0029296875
moving,7000,train,14.510465936356992,49.99312362976259,47.862977605767725,1.1486237759867632,308.58737387678974,0.029526585424842548,20.520876481308157,308.58737387678974,82.57370567045722,1.0065627742537422,149.56430053710938,1.330682396888733,22.1359806060791,19.19977378845215,233.34356689453125,0.37744140625,0.002197265625
moving,7000,heldout,16.776679310459926,49.86711157612728,46.84890567779036,1.1103057236418665,309.2751034164285,0.030750609166399084,23.725787484761472,309.2751034164285,79.1284475292639,0.9720740387915991,149.56182861328125,1.2404841184616089,21.641422271728516,18.75604248046875,274.71575927734375,0.3798828125,0.0029296875
fixed,8000,train,20.23419947991007,20.23419947991007,0.0,1.784595949989162,429.9844569544732,0.0017999530919985025,28.615479271641686,429.9844569544732,80.56144581926424,2.279154919592507,35.949974060058594,0.011447438038885593,2.473217487335205,1.0613818168640137,183.17254638671875,0.009033203125,0.002197265625
fixed,8000,heldout,23.440337366780597,23.440337366780597,0.0,2.295610404972538,430.9894462544516,0.0018518691473661468,33.14964295897562,430.9894462544516,81.80741661165906,2.82514084386194,38.909934997558594,0.018607348203659058,2.610107421875,1.2478694915771484,170.44837951660156,0.01318359375,0.0029296875
moving,8000,train,13.717946637338256,57.82539230563444,56.23844234779433,1.363567139661444,291.20338362688653,0.032155665270539084,19.40007953341715,291.20338362688653,96.43869292231562,0.9206075206583891,168.3158721923828,1.4534333944320679,25.555648803710938,22.715471267700195,238.7919158935547,0.3173828125,0.002197265625
moving,8000,heldout,15.839268047422248,57.05466985226997,54.75359901489018,1.4730335990759935,291.36929362414213,0.032592885957107465,22.400083978859715,291.36929362414213,99.90785033218073,0.8965643342599329,168.31556701660156,1.4462790489196777,26.005298614501953,23.596393585205078,378.1647644042969,0.30078125,0.0029296875
fixed,9000,train,20.102643651061758,20.102643651061758,0.0,1.9458173356437798,426.84710635550584,0.002137654982069512,28.429431210518057,426.84710635550584,88.96036857700652,2.4865344010689285,38.74388885498047,0.015315616503357887,2.877243757247925,1.1650328636169434,201.13198852539062,0.011962890625,0.002197265625
fixed,9000,heldout,23.274163698204212,23.274163698204212,0.0,2.459274559852738,427.5948770085659,0.002200763019183169,32.91463788131742,427.5948770085659,93.63028842505258,3.040272526813547,40.32451248168945,0.022956421598792076,2.8267674446105957,1.4106953144073486,194.0544891357422,0.015625,0.0029296875
moving,9000,train,13.047640393515538,64.39250766899568,63.27428376687716,1.7522224482989432,275.8337983802674,0.16648552000037686,18.45139892389265,275.8337983802674,114.52991245914463,0.857231664380221,183.30093383789062,1.696149468421936,30.424203872680664,30.66107177734375,264.1196594238281,0.64697265625,0.002197265625
moving,9000,heldout,15.076718426246881,63.04309897235622,61.41462624469884,1.9415294016597573,276.2330660548318,0.1677940073779751,21.321039425406834,276.2330660548318,123.99904852560151,0.8092817914286518,183.3004150390625,1.7171989679336548,30.481475830078125,32.51891326904297,432.0235595703125,0.65283203125,0.0029296875
