rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.03987453701964117,-0.0012816657608105816,0.027864266446193896,-0.9763333339265917,0.0,1162.8230522053584,67.42653177142257,2169,0,2000,0.0003,,,,,,,,,,,,,,
0.03381647872505701,0.04770356101298444,-0.03296048166476596,-0.9711047008742724,0.0,1182.4106305510704,135.45849955614847,2177,1,4000,0.0003,,,,,,,,,,,,,,
0.16796290568599917,-0.010235927419923161,-0.03276508979673829,-0.9650729656353905,0.0,1194.2132894943443,31.38655948525914,2181,2,6000,0.0003,,,,,,,,,,,,,,
-0.032887191985719384,-0.008675402105272715,0.15146821694392482,-0.9586577933898882,0.0,1207.4091392165797,-92.82494607801772,2184,3,8000,0.0003,,,,,,,,,,,,,,
-0.12557743028795826,-0.02801264451372036,0.025855542251269476,-0.9520678597269036,0.0,1211.993900955207,-47.05320677715566,1531,6,10000,0.0003,0.21059152483940125,0.05000000074505806,2844547.0,4.272843360900879,1,,,,,,,,,
3.2589618176221853,0.1927411486528975,-0.05587916092069475,-0.9496714815178948,0.0,1105.5412195956505,79.37909739367056,174,68,12000,0.0003,34482.640625,0.05000000074505806,151536.3125,1740.7020263671875,2001,,,,,,,,,
-3.069856268763544,-0.15269103575936668,-0.3025638777263515,-0.9446060498589693,0.0,1125.3538447635376,-167.19353332486105,105,132,14000,0.0003,78995.7421875,0.05000000074505806,43382.46875,1338.860107421875,4001,,,,,,,,,
-10.894172291159624,-0.5569680419369348,-0.40420495622776365,-0.7349908900609745,0.0,841.8872088665179,-364.8985053163828,81,196,16000,0.0003,114336.7265625,0.05000000074505806,46806.7890625,1182.1319580078125,6001,,,,,,,,,
4.469474390745163,0.3248355548097601,-0.7749985643453331,-0.6438653550673467,0.0,1374.3941296434464,1702.3382980221609,69,260,18000,0.0003,147718.8125,0.05000000074505806,160520.6875,2155.19775390625,8001,17839.0,-60616507.014536,,,,,,,
1.3499874246120462,0.00916307281841874,0.09475690672205085,-0.9808479819914001,0.0,1200.891609937181,126.49256039448032,61,324,20000,0.0003,167786.9375,0.05000000074505806,1723193.5,6459.796875,10001,17839.0,-60616507.014536,,,,,,,
0.7989849740266798,0.10720498058587172,0.004423745692957324,-0.9773878398455925,0.0,1175.167092943874,-177.70445441521758,56,388,22000,0.0003,196698.375,0.05000000074505806,14332354.0,13203.720703125,12001,17839.0,-60616507.014536,,,,,,,
7.837546194791793,0.3808914607461246,0.3788021906087119,-0.8666273989729668,0.0,1021.1380106434192,-378.3705493717862,53,452,24000,0.0003,212550.96875,0.05000000074505806,6153834.0,10588.7265625,14001,17839.0,-60616507.014536,,,,,,,
8.593911207318301,0.45262670182897036,0.3842175615770314,-0.5732300948867239,0.0,707.0284882691205,218.68011170104157,50,516,26000,0.0003,186229.703125,0.05000000074505806,36520128.0,17160.615234375,16001,17839.0,-60616507.014536,,,,,,,
2.5820779490470818,0.008308930250943985,1.2822718293117523,-0.5316303757987404,0.0,1482.754277649092,2259.6515805426575,48,580,28000,0.0003,114515.875,0.05000000074505806,308012480.0,30717.732421875,18001,13419.0,-55282017.644677,,,,,,,
2.7661990994214976,-0.3535004734073222,0.7729758376938072,-0.36911868109245466,0.0,1077.2605087404131,913.6291778151242,46,644,30000,0.0003,90257.2890625,0.05000000074505806,144623888.0,22129.376953125,20001,9861.333333333334,-51199697.16572567,,,,,,,
7.569553657770155,0.5157458372240654,0.3159873203442999,-0.7994853342626149,0.0,906.4310411017544,-467.14950024526223,45,708,32000,0.0003,92806.9921875,0.05000000074505806,71137096.0,19904.4453125,22001,9861.333333333334,-51199697.16572567,,,,,,,
7.075162388086325,0.7067717110464429,-0.02536455725558605,-0.7082496091202343,0.0,759.5551163513807,63.231238757763606,44,772,34000,0.0003,117176.9375,0.05000000074505806,53425620.0,20252.611328125,24001,9861.333333333334,-51199697.16572567,,,,,,,
9.202831152677529,0.5009427207226158,-0.18549114093074912,-0.8411644607998053,0.0,942.7848182055471,225.75226165004173,43,836,36000,0.0003,109259.921875,0.05000000074505806,77000208.0,21444.990234375,26001,9861.333333333334,-51199697.16572567,,,,,,,
5.6496186530590045,0.3239153581844959,-0.036735654668727295,-0.9317972450653176,0.0,1075.3180796737638,30.58384794406784,42,900,38000,0.0003,101998.265625,0.05000000074505806,69354992.0,16601.08203125,28001,9861.333333333334,-51199697.16572567,,,,,,,
5.375572421550751,0.29657448275047527,-0.03776172142923853,-0.9415701429450386,0.0,1091.856035211924,34.28277254657042,41,964,40000,0.0003,97290.125,0.05000000074505806,84335216.0,35556.58984375,30001,9861.333333333334,-51199697.16572567,,,,,,,
3.391727393865587,0.18251848142956115,-0.10111296913976521,-0.9718738768795618,0.0,1153.3259130553238,60.223716562577415,40,1028,42000,0.0003,96136.421875,0.05000000074505806,91870016.0,47863.13671875,32001,9861.333333333334,-51199697.16572567,,,,,,,
2.272268015146254,0.13441679318908917,0.03654390238932064,-0.984467491399224,0.0,1169.6709780659628,-14.633737545147836,40,1092,44000,0.0003,100101.25,0.05000000074505806,94456504.0,50811.94140625,34001,9861.333333333334,-51199697.16572567,,,,,,,
2.2239739543199564,0.1121297622444578,-0.0810552658612928,-0.9878235047805286,0.0,1178.5689598299246,33.02783508776688,39,1156,46000,0.0003,97917.109375,0.05000000074505806,93538144.0,42598.34765625,36001,9861.333333333334,-51199697.16572567,,,,,,,
0.6146358513832094,0.03504797654114293,0.012523225720254518,-0.9966491272926662,0.0,1193.9871924276706,-0.6176052267490714,39,1221,48000,0.0003,105474.9921875,0.05000000074505806,121628064.0,22603.35546875,38001,9861.333333333334,-51199697.16572567,,,,,,,
1.4555890452861777,0.08486128498300025,0.008156479643052864,-0.9938940936630676,0.0,1188.5923033231988,-0.5186765042941266,38,1285,50000,0.0003,82032.515625,0.05000000074505806,119168616.0,68901.5859375,40001,9861.333333333334,-51199697.16572567,,,,,,,
0.5701963198184968,0.02258690620402042,-0.057793941136088045,-0.998026135233236,0.0,1197.8379246144855,7.496635944768644,38,1349,52000,0.0003,95996.1875,0.05000000074505806,146371360.0,42169.90625,42001,9861.333333333334,-51199697.16572567,,,,,,,
