rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.3236432155808146,-0.0005732858901228339,0.024759719937863803,-0.9929754361537687,0.0,1192.4648439386835,49.297523256300444,2137,0,2000,0.0003,,,,,,,,,,,,,,
-0.19515433424268877,-0.04012230618072695,-0.028894569309780956,-0.9927543189101201,0.0,1197.6871313200074,18.210802949507997,2141,1,4000,0.0003,,,,,,,,,,,,,,
-0.1778119168581905,0.005957131256600446,0.04566207724234117,-0.9942357007504798,0.0,1194.2239568286775,29.834478419519154,2148,2,6000,0.0003,,,,,,,,,,,,,,
0.4545973842602691,0.02914238031551048,-0.06538985093022542,-0.9951477582218321,0.0,1194.5105688631802,40.665492806161474,2152,3,8000,0.0003,,,,,,,,,,,,,,
-0.06857827435909729,-0.007010201829707002,0.03964130374693299,-0.9937850692310146,0.0,1199.6806362303075,50.96485836446053,1531,6,10000,0.0003,0.1264534741640091,0.05000000074505806,2860060.75,4.440292835235596,1,,,,,,,,,
3.5355977022647878,0.15917680239536763,0.2385358769509713,-0.9595671178833965,0.0,1223.7040104172352,-110.4124587089883,160,74,12000,0.0003,39498.9453125,0.05000000074505806,173971.5,2178.149169921875,2001,,,,,,,,,
9.353426675796523,0.5477119958333048,0.21457359866559747,-0.8224667632249253,0.0,931.1632021746308,-271.7759803237093,96,144,14000,0.0003,116773.9453125,0.05000000074505806,15642.533203125,824.5101928710938,4001,,,,,,,,,
8.169586783051496,-0.01572550621979361,0.9143957352091439,-0.4186915151014762,0.0,1086.7556310230302,2266.8594804696672,76,208,16000,0.0003,159233.53125,0.05000000074505806,2329443.5,1464.55419921875,6001,15942.0,-58369934.815188,,,,,,,
2.819963105320932,0.176789590264786,0.18791978975909424,-0.9635204195089049,0.0,1147.347203349587,-204.79136651248535,66,272,18000,0.0003,218856.015625,0.05000000074505806,5508045.0,16819.234375,8001,15942.0,-58369934.815188,,,,,,,
12.83622213244439,0.5064353014010008,0.42570176843186275,-0.7695416479088683,0.0,924.0424442516248,-410.79814620613314,59,335,20000,0.0003,250217.75,0.05000000074505806,12241722.0,29124.7421875,10001,15942.0,-58369934.815188,,,,,,,
7.931738862395297,-0.07809552624329556,0.8260581774641206,-0.5517891884873234,0.0,1811.5031451622708,19258.569290083266,55,398,22000,0.0003,323612.3125,0.05000000074505806,91038064.0,57066.625,12001,10362.0,-52387085.630963996,,,,,,,
3.536515734195709,0.15288073960731746,0.07668217173028044,-0.9513111810315957,0.0,1097.0337411517892,-47.262669852820046,51,462,24000,0.0003,361700.9375,0.05000000074505806,548971328.0,233629.375,14001,10362.0,-52387085.630963996,,,,,,,
5.513686857223515,0.3139799209072988,0.10694880426750517,-0.8995947230412992,0.0,1007.0972156292416,-99.4640328271869,49,525,26000,0.0003,408340.46875,0.05000000074505806,1353745664.0,320263.15625,16001,10362.0,-52387085.630963996,,,,,,,
4.718768856525422,0.32025810874184574,-0.12577376968707932,-0.894896762365495,0.0,1001.7843087722653,116.40462925625238,47,589,28000,0.0003,357371.90625,0.05000000074505806,1598396800.0,188043.59375,18001,10362.0,-52387085.630963996,,,,,,,
0.3618160933256152,-0.007420395966155506,-0.2827948702206887,-0.9592028312647894,0.0,1139.4070275072997,56.26926336565684,45,652,30000,0.0003,218418.53125,0.05000000074505806,2431201792.0,148305.1875,20001,10362.0,-52387085.630963996,,,,,,,
-15.609708523750305,-0.2249312685549805,-0.8915983187066016,-0.48030852608589863,0.0,1029.857431089352,1592.1863025122257,44,715,32000,0.0003,193286.203125,0.05000000074505806,2466755072.0,316877.90625,22001,10362.0,-52387085.630963996,,,,,,,
-0.9355618131160748,0.01030715720752612,-0.353393023524845,-0.8209950386861831,0.0,1639.221945006964,5888.043804047968,43,776,34000,0.0003,167563.0625,0.05000000074505806,3426072576.0,485535.09375,24001,10735.0,-52638222.523028664,,,,,,,
-1.2641421949863434,-0.046563081894360696,-0.03685727906494988,-0.9902343592781744,0.0,1178.5976170651318,-8.059813870833253,42,837,36000,0.0003,147589.578125,0.05000000074505806,1790274816.0,191346.4375,26001,10735.0,-52638222.523028664,,,,,,,
-2.085780019164091,-0.12924731092368605,-0.05417881704544138,-0.9808168690841105,0.0,1161.3268932293688,-20.354105565743005,42,899,38000,0.0003,126166.4375,0.05000000074505806,2351126528.0,346105.0,28001,10735.0,-52638222.523028664,,,,,,,
-2.6730851835012426,-0.14984892727386645,0.02320271281745329,-0.9784794520334386,0.0,1156.5141735576253,11.197288049056588,41,960,40000,0.0003,203111.0625,0.05000000074505806,5287579648.0,457643.0625,30001,10735.0,-52638222.523028664,,,,,,,
-3.022965258955957,-0.1429800655264116,-0.034043782699287664,-0.9794310541570178,0.0,1158.539030874813,-17.623782111619835,41,1021,42000,0.0003,319398.46875,0.05000000074505806,27730225152.0,1984063.375,32001,10735.0,-52638222.523028664,,,,,,,
-3.258745337128642,-0.2050838012257695,-0.02212012932236306,-0.9666167574034057,0.0,1134.8925622918302,-12.991075708336227,40,1082,44000,0.0003,329051.0625,0.05000000074505806,16082456576.0,1485507.375,34001,10735.0,-52638222.523028664,,,,,,,
-3.59790203332901,-0.18670684512588476,0.024188974420649895,-0.9708942981377923,0.0,1142.5346566709832,14.551680527171442,40,1144,46000,0.0003,180753.984375,0.05000000074505806,12975765504.0,853778.8125,36001,10735.0,-52638222.523028664,,,,,,,
-4.022745687365533,-0.20562658417972815,-0.04825122165055315,-0.9657620451296605,0.0,1133.5942735034762,-32.71962311809031,39,1205,48000,0.0003,484941.15625,0.05000000074505806,96968769536.0,2457857.5,38001,10735.0,-52638222.523028664,,,,,,,
-4.02049326717853,-0.25481966546347756,0.0031818183233147702,-0.9528305871885653,0.0,1109.8625711492193,2.2527573105428513,39,1266,50000,0.0003,428467.5,0.05000000074505806,227227566080.0,5294818.0,40001,10735.0,-52638222.523028664,,,,,,,
-4.468759594559675,-0.22291714633805734,0.00747020428672157,-0.9615767737437799,0.0,1125.379563202373,5.269146783988689,39,1328,52000,0.0003,469383.71875,0.05000000074505806,154494369792.0,3171101.25,42001,10735.0,-52638222.523028664,,,,,,,
-4.911783427000044,-0.272394617110772,-0.054845379748223004,-0.9460036030374446,0.0,1098.2158489963986,-45.12781767667883,38,1389,54000,0.0003,847564.25,0.05000000074505806,1717631451136.0,16267255.0,44001,10735.0,-52638222.523028664,,,,,,,
-4.83863922834397,-0.29706560932975906,0.028317916920666295,-0.9381532482187226,0.0,1083.8156462359668,23.079251730381532,38,1451,56000,0.0003,722312.25,0.05000000074505806,446285611008.0,5621006.5,46001,10735.0,-52638222.523028664,,,,,,,
