arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,eta_abs_p50,eta_abs_p90,eta_abs_p99,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
fixed_labels,200,train,0.5974288817945569,0.5974288817945569,0.0,0.19325267577548239,9.047014018797562,0.0003240452602635097,0.8448919650459807,9.047014018797562,1.0874594481973374,0.20540091360193763,1.0790393352508545,0.00022217472724150866,0.0028296473901718855,6.395492528099567e-05,0.0005883666453883052,0.0021312586031854153,0.10073793679475784,0.7332044839859009,0.0,0.00390625
fixed_labels,200,heldout,0.4507242354180382,0.4507242354180382,0.0,0.19368213154567798,9.211133032607126,0.00032415303454990735,0.6374202441962135,9.211133032607126,1.1097060646606303,0.2002993481983064,1.0924079418182373,0.0001979311346076429,0.002459260169416666,6.492657121270895e-05,0.0004656319797504693,0.0018976387800648808,0.10010917484760284,0.7279538512229919,0.0,0.001953125
moving_labels,200,train,0.5500667014715053,0.621711296987618,0.18033259592419193,0.1462224111005051,8.485672096468875,0.00017676779051793162,0.7779117693470335,8.485672096468875,1.62921759942459,0.16838407395986912,1.7416043281555176,0.00030919196433387697,0.0034377281554043293,7.659582479391247e-05,0.0008937669335864484,0.0029931962490081787,0.14812098443508148,1.050956130027771,0.0,0.00390625
moving_labels,200,heldout,0.4119929363376212,0.5029989816243203,0.17914199209294182,0.14638480887674382,8.71527269689501,0.00017784448933918855,0.5826459710283148,8.71527269689501,1.6593536182414197,0.1640908843835127,1.7629611492156982,0.0002753620792645961,0.003382208989933133,7.889137486927211e-05,0.0006829906487837434,0.0026064468547701836,0.1468951404094696,1.0409773588180542,0.0,0.001953125
online,200,train,0.5635672001752728,0.6070936620556489,0.1470425022902293,0.1022273916208391,8.868076630005026,0.0001452592551237475,0.7970043645592796,8.868076630005026,1.2425806839838658,0.11974145830633147,1.3027923107147217,0.00026098673697561026,0.002726978389546275,6.032941018929705e-05,0.0008833106840029359,0.002414536662399769,0.11171485483646393,0.7461760640144348,0.0,0.00390625
online,200,heldout,0.41179010152454526,0.4689230512570511,0.14574956521108337,0.10216769062738269,9.026984978286219,0.00014620477397824655,0.5823591280742104,9.026984978286219,1.2651961796065034,0.11667478116960664,1.318772554397583,0.00023447498097084463,0.0026957315858453512,5.9098842029925436e-05,0.0007381123141385615,0.002230680314823985,0.11105720698833466,0.7381685972213745,0.0,0.001953125
fixed_labels,300,train,0.590911284786896,0.590911284786896,0.0,0.1483541924543763,9.152967118058744,0.0002991321837220649,0.8356746995673239,9.152967118058744,1.043696065810237,0.1607924168334066,0.9422886967658997,0.0002455321664456278,0.00353812868706882,7.113446190487593e-05,0.0006970673566684127,0.002380009740591049,0.10330700874328613,0.9215488433837891,0.0,0.00390625
fixed_labels,300,heldout,0.43941321667689764,0.43941321667689764,0.0,0.15043925687300658,9.343128947023498,0.0002995963447359748,0.6214240582908797,9.343128947023498,1.0677347629592813,0.15689780306386802,0.9521831274032593,0.000229524404858239,0.003024979028850794,7.516275945818052e-05,0.0006423105951398611,0.0021663967054337263,0.10267627239227295,0.9169301986694336,0.0,0.001953125
moving_labels,300,train,0.5064040267326058,0.638843581557912,0.31968567676909987,0.08605624846132277,7.985078705823131,6.445613866348153e-05,0.716163439745008,7.985078705823131,2.2278127026216255,0.1179485414343886,2.332942485809326,0.00038032676093280315,0.004982425831258297,9.750443859957159e-05,0.0011393525637686253,0.0035951538011431694,0.19533266127109528,1.668774127960205,0.0,0.00390625
moving_labels,300,heldout,0.3794251086582701,0.5447760460674005,0.31990274290842974,0.08744582139027622,8.354745188775015,6.604267746466105e-05,0.5365881305051808,8.354745188775015,2.2753606818456698,0.11502247775928472,2.365377902984619,0.0003412604273762554,0.004328654147684574,0.00010101399675477296,0.0008829334401525557,0.003149146679788828,0.19267328083515167,1.661612629890442,0.0,0.001953125
online,300,train,0.5167456579077525,0.6507662421171891,0.2782627146221783,0.1479461853230015,7.923207455618146,0.00012399830508521572,0.7307887071906983,7.923207455618146,2.2688310983742257,0.17961823573878202,2.4091858863830566,0.00040255082421936095,0.004669986665248871,8.606482879258692e-05,0.0010478966869413853,0.004000362940132618,0.19890056550502777,1.6380624771118164,0.0,0.00390625
online,300,heldout,0.3952636590171128,0.5594688030168289,0.2778423803495643,0.14904375610644804,8.284932427047107,0.00012550604154630505,0.5589872132056568,8.284932427047107,2.3143843439736456,0.17520293564667241,2.4405384063720703,0.00035885500255972147,0.004414962604641914,8.778113260632381e-05,0.0008120929705910385,0.003635029075667262,0.19617873430252075,1.6286494731903076,0.0,0.001953125
fixed_labels,400,train,0.5837188128585762,0.5837188128585762,0.0,0.17604592657153828,8.906361553925738,0.0003567722856325435,0.8255029846606171,8.906361553925738,1.3741806026464796,0.19225434359602933,1.210949182510376,0.0003176838217768818,0.004527367185801268,8.505387813784182e-05,0.0009437042754143476,0.003173508681356907,0.14083009958267212,1.448756217956543,0.0,0.00390625
fixed_labels,400,heldout,0.4437776812158002,0.4437776812158002,0.0,0.1793368336991137,9.186835694461626,0.00035794199195224123,0.6275963133799267,9.186835694461626,1.4074730048532513,0.18693295023165646,1.2225944995880127,0.000302175700198859,0.004135222174227238,8.992468792712316e-05,0.0008867700817063451,0.002739434130489826,0.13988977670669556,1.4410970211029053,0.0,0.001953125
moving_labels,400,train,0.44768281977752716,0.7147818502268132,0.4745638237776706,0.10441401204828453,6.96616202195788,3.0797349218480634e-05,0.6331191146217582,6.96616202195788,3.459624691917378,0.1532924698706208,3.54299259185791,0.0004689980996772647,0.006993436254560947,0.00011140169226564467,0.001451183226890862,0.004570656456053257,0.2866276800632477,2.8810551166534424,0.0,0.00390625
moving_labels,400,heldout,0.3530992602675542,0.6642775632003324,0.47781491851130875,0.10660961570033096,7.617602382660918,3.219977368063901e-05,0.49935776169612356,7.617602382660918,3.5385156950815673,0.149323198878625,3.592067241668701,0.000422222597990185,0.005887904670089483,0.00011347276449669152,0.0012244138633832335,0.004087068140506744,0.281461626291275,2.8755388259887695,0.0,0.001953125
online,400,train,0.4675334869378453,0.6794881956329883,0.4269472584696765,0.08296564699297307,7.362280528638473,4.074663772990054e-05,0.6611921968355587,7.362280528638473,2.983660561572028,0.12583275569322427,3.073862314224243,0.0004452043795026839,0.006159103475511074,0.00010926993854809552,0.0013429021928459406,0.004510752856731415,0.25117218494415283,2.4266679286956787,0.0,0.00390625
online,400,heldout,0.35938976883665913,0.6134001193364458,0.42937325759081346,0.08457244314514074,7.904145019814812,4.2338754950543026e-05,0.5082538835034754,7.904145019814812,3.051043386111261,0.122564688936702,3.11641788482666,0.00039013652713038027,0.005499768070876598,0.00010753018432296813,0.0010050415294244885,0.003945006523281336,0.24691201746463776,2.418391704559326,0.0,0.001953125
fixed_labels,500,train,0.5744182276518534,0.5744182276518534,0.0,0.19964043770479914,8.620061209333175,0.0004055943168049559,0.8123499467659507,8.620061209333175,1.8330169220419341,0.2212157373753659,1.5194692611694336,0.0003777893434744328,0.0055015916004776955,9.349072206532583e-05,0.0011630484368652105,0.0036597889848053455,0.18936243653297424,2.3249104022979736,0.0,0.00390625
fixed_labels,500,heldout,0.44785885284304816,0.44785885284304816,0.0,0.20382621773533552,9.025859889464206,0.0004080093842389064,0.633367932301695,9.025859889464206,1.8781346304976034,0.2130868312324151,1.5268465280532837,0.00036391933099366724,0.005309789441525936,9.952951222658157e-05,0.001112687517888844,0.003285034094005823,0.18787966668605804,2.3042805194854736,0.0,0.001953125
moving_labels,500,train,0.37706655564092684,0.8314914676941075,0.658917521539978,0.10864714003894234,5.778217779313265,3.5595414541967e-05,0.5332526357166844,5.778217779313265,5.010697543287724,0.17952627492686493,4.9576544761657715,0.0005007856525480747,0.00867895595729351,0.00012099873856641352,0.0014308395329862833,0.005428442265838385,0.3948236405849457,4.567923069000244,0.0009765625,0.00390625
moving_labels,500,heldout,0.3218688617888974,0.8187177048744223,0.6676261065226576,0.11123760470247897,6.835200265042689,3.54906268848596e-05,0.4551913082638728,6.835200265042689,5.12930954843431,0.17433577410094014,5.019016265869141,0.00043603984522633255,0.008313488215208054,0.00011960291158175096,0.0012742063263431191,0.004116685129702091,0.38719862699508667,4.560406684875488,0.0029296875,0.001953125
online,500,train,0.40511777052343995,0.7859340674940413,0.5848382834742558,0.11105468102814745,6.234570810487017,2.7945603503418847e-05,0.5729230447510454,6.234570810487017,4.398517350154804,0.17450991514809802,4.414876461029053,0.0005063402932137251,0.007990041747689247,0.00012071281526004896,0.0014870346058160067,0.005624260753393173,0.3516894578933716,3.8745837211608887,0.00048828125,0.00390625
online,500,heldout,0.33445877348977143,0.7600309973018461,0.5914141206099047,0.11338465490553959,7.120690329767179,2.8886285289556696e-05,0.4729961326418505,7.120690329767179,4.500631191204749,0.16995450484481867,4.470861434936523,0.0004330441006459296,0.007329265121370554,0.00011703744530677795,0.0012102180626243353,0.004454829730093479,0.34479978680610657,3.8675408363342285,0.0,0.001953125
fixed_labels,600,train,0.5671564345623128,0.5671564345623128,0.0,0.21853672281499753,8.376648347828505,0.00044935969758363173,0.8020801958699219,8.376648347828505,2.2606699976516675,0.2451150673637655,1.8542450666427612,0.00044804217759519815,0.005985602270811796,0.00010930700227618217,0.001413100166246295,0.004151657223701477,0.2319909632205963,3.195512056350708,0.0,0.00390625
fixed_labels,600,heldout,0.4516497071104805,0.4516497071104805,0.0,0.2229866030455113,8.890056952364448,0.00045290734401708463,0.6387289806646504,8.890056952364448,2.3158201385425814,0.2339519635435514,1.8938608169555664,0.00042693119030445814,0.00600071344524622,0.0001171956755570136,0.0013296155957505107,0.003570107975974679,0.22989152371883392,3.156019687652588,0.0,0.001953125
moving_labels,600,train,0.31297629488763934,0.965473694181596,0.8380337993910846,0.09544027730979394,4.770063877083908,3.7199914995822275e-05,0.4426153193681342,4.770063877083908,6.244047119349313,0.1905938388214579,6.11509895324707,0.0006748021114617586,0.012335079722106457,0.00016601438983343542,0.0019629299640655518,0.007207982242107391,0.4945090413093567,5.886170864105225,0.006591796875,0.00390625
moving_labels,600,heldout,0.2891148042849732,0.9737438195387212,0.8525699743941233,0.09717002500925731,6.162131484927671,3.8774206467954765e-05,0.408870075464123,6.162131484927671,6.385282541365483,0.1853677736939749,6.177950859069824,0.0005842737737111747,0.013715210370719433,0.00015623291255906224,0.001837820396758616,0.006131282541900873,0.485857218503952,5.867394924163818,0.0068359375,0.001953125
online,600,train,0.34940840946141355,0.880814210784,0.7476932687290737,0.07810303956827602,5.449638056678892,3.4537295580762094e-05,0.49413811026056764,5.449638056678892,5.3808490874475945,0.15872943798065306,5.3385162353515625,0.0006081453757360578,0.01097632572054863,0.00016192655311897397,0.001530217588879168,0.007990637794137001,0.42318663001060486,4.912407875061035,0.012451171875,0.00390625
online,600,heldout,0.3012928903397772,0.8746375533490086,0.7594803801582232,0.07838663463123664,6.583176315434491,3.6073575816737335e-05,0.4260924902380833,6.583176315434491,5.504385901428466,0.15464497737971247,5.402336597442627,0.0004654697549995035,0.01186259277164936,0.00015343149425461888,0.0010483866790309548,0.005476141814142466,0.41488954424858093,4.89854097366333,0.0068359375,0.001953125
fixed_labels,700,train,0.5585125065014421,0.5585125065014421,0.0,0.2079373146642105,8.296384812528434,0.0004224011380845911,0.7898558485029564,8.296384812528434,2.5854935560203254,0.23821992331947736,2.067840099334717,0.00046176466275937855,0.007204849272966385,0.00011204592738067731,0.0014120624400675297,0.004201511852443218,0.24925489723682404,4.167891979217529,0.0,0.00390625
fixed_labels,700,heldout,0.4454331257637305,0.4454331257637305,0.0,0.21178427164207664,8.869419123359117,0.00042701117658849896,0.6299374228578184,8.869419123359117,2.6459999341426332,0.2241946006302828,2.1532392501831055,0.000427819526521489,0.007526506669819355,0.00011760182678699493,0.001271391985937953,0.0036723692901432514,0.2459222674369812,4.073658466339111,0.0,0.001953125
moving_labels,700,train,0.25048762984092043,1.1020941651979812,1.0302472611656097,0.06176352425705575,3.884548956474122,7.06970399259323e-05,0.3542429962731409,3.884548956474122,7.309857624942908,0.1751111025342379,7.139421463012695,0.0010611370671540499,0.02049497701227665,0.00025166134582832456,0.0029340193141251802,0.011182554997503757,0.5844735503196716,7.112087726593018,0.03369140625,0.00390625
moving_labels,700,heldout,0.25393912844514077,1.1224835200645962,1.0504690898131974,0.06118842246484077,5.577021218702291,7.272788082079092e-05,0.3591241521000931,5.577021218702291,7.465129626014455,0.17044607311862536,7.203258991241455,0.0008565571624785662,0.02253802865743637,0.00022745160094927996,0.001965869916602969,0.008243667893111706,0.5752063393592834,7.101272106170654,0.0166015625,0.001953125
online,700,train,0.29488601057529057,1.0208254712636375,0.906813843898091,0.08089013936602538,4.537914347886442,8.549642604824315e-05,0.417031786745785,4.537914347886442,6.418494856375043,0.18625438601639493,6.377104759216309,0.0008078928804025054,0.015951072797179222,0.00021561142057180405,0.002073084469884634,0.010296997614204884,0.5130318999290466,5.935470104217529,0.02197265625,0.00390625
online,700,heldout,0.2744734018217301,1.0303810621340692,0.9232266952465675,0.07895733505452969,5.948625445065683,8.741496955572705e-05,0.38816399752399616,5.948625445065683,6.554589957283371,0.18188386823083352,6.443758010864258,0.0006164622027426958,0.01624671183526516,0.0001934024621732533,0.001457028673030436,0.007026839070022106,0.5037644505500793,5.928772926330566,0.0087890625,0.001953125
fixed_labels,800,train,0.5517537146699877,0.5517537146699877,0.0,0.20288066255402742,8.2121062923688,0.0004087004574271809,0.7802974793424597,8.2121062923688,2.9128743975536935,0.23670645216503666,2.2765097618103027,0.0004661325365304947,0.00922336895018816,0.00011024810373783112,0.0013992622261866927,0.004474122542887926,0.2674035131931305,5.152983665466309,0.0009765625,0.00390625
fixed_labels,800,heldout,0.4417527740095248,0.4417527740095248,0.0,0.20595310654151805,8.845313916566806,0.00041442167740176104,0.6247326267651577,8.845313916566806,2.9756704096526345,0.21982256982113751,2.3992319107055664,0.00043187581468373537,0.009493786841630936,0.00011653639376163483,0.0013027273816987872,0.003681704867631197,0.2626892030239105,4.988673686981201,0.00244140625,0.001953125
moving_labels,800,train,0.19795993489211122,1.2509887881757538,1.2128789246250666,0.040999650466429526,3.0989538685293407,0.00011573467614745508,0.2799576008085199,3.0989538685293407,8.18980476719005,0.17178921892618176,8.060714721679688,0.001482633757404983,0.026814967393875122,0.0003351608174853027,0.004130383022129536,0.014114226214587688,0.6763060688972473,8.139121055603027,0.065185546875,0.00390625
moving_labels,800,heldout,0.22659302634284972,1.278558898279556,1.2375779582457804,0.03814729998128183,5.05417816853213,0.0001179199042318396,0.32045090929706993,5.05417816853213,8.348966681165912,0.16777657623251557,8.119256973266602,0.001234609168022871,0.027858775109052658,0.00029469578294083476,0.0029635047540068626,0.013416478410363197,0.6671775579452515,8.105287551879883,0.048828125,0.001953125
online,800,train,0.2437961349660763,1.1346586252800102,1.0751233274464227,0.04696811393123192,3.8279534007678473,0.00011023983400245482,0.34477978289913347,3.8279534007678473,7.244677211342101,0.16429533061404727,7.192623138427734,0.0011872814502567053,0.02247338928282261,0.00029632114456035197,0.0033782576210796833,0.013887888751924038,0.5875476002693176,6.89801025390625,0.034423828125,0.00390625
online,800,heldout,0.24577327230003654,1.153206504750067,1.095548345862909,0.0426498166826835,5.4770057693991685,0.00011238371085814893,0.3475758767866915,5.4770057693991685,7.391636200582587,0.1603765012703942,7.260052680969238,0.0009623022633604705,0.022000089287757874,0.00025862717302516103,0.0025238357484340668,0.010171009227633476,0.5779926776885986,6.875095844268799,0.01904296875,0.001953125
fixed_labels,900,train,0.54449596886789,0.54449596886789,0.0,0.23653428468637902,7.850538891811257,0.00038373266052544973,0.7700334882172396,7.850538891811257,3.633193281609774,0.27784712648274934,2.595153331756592,0.0004514305619522929,0.010952262207865715,0.0001010707565001212,0.0012988662347197533,0.004676866345107555,0.29614460468292236,6.505593299865723,0.001220703125,0.00390625
fixed_labels,900,heldout,0.45089641404343084,0.45089641404343084,0.0,0.24007142959573635,8.63958078580896,0.00038936530224590964,0.6376637050900038,8.63958078580896,3.7156760911756153,0.2558938882600542,2.693037748336792,0.0004161123652011156,0.011684609577059746,0.00010566646233201027,0.0012189715635031462,0.0038505608681589365,0.28975191712379456,6.33301305770874,0.0029296875,0.001953125
moving_labels,900,train,0.15460702606166563,1.4285957919722156,1.3964706955398822,0.04308110669726022,2.37612663269815,0.00013989348508092607,0.21864730834171714,2.37612663269815,9.046559092804355,0.1896987788345483,9.005709648132324,0.0016818117583170533,0.02750849723815918,0.00036509017809294164,0.00476175919175148,0.01681564189493656,0.7707777619361877,9.041842460632324,0.073974609375,0.00390625
moving_labels,900,heldout,0.20383701872323112,1.4606417956568736,1.424849288942164,0.03677972303912879,4.536750513495143,0.00014229918995346493,0.28826904127028674,4.536750513495143,9.20396657268341,0.18647333047270048,9.054862976074219,0.0014470370952039957,0.029795920476317406,0.00031847989885136485,0.003215480362996459,0.017263496294617653,0.7615700960159302,8.924834251403809,0.05810546875,0.001953125
online,900,train,0.1958890017445461,1.283415561265426,1.2475310065041993,0.04179273055196468,3.0623469780159334,0.0001240676033067535,0.27702885520497567,3.0623469780159334,8.114422683325243,0.16873154148632288,8.098196029663086,0.0015036235563457012,0.02724510431289673,0.0003740871325135231,0.004501735791563988,0.015573592856526375,0.6703800559043884,7.836631774902344,0.06005859375,0.00390625
online,900,heldout,0.2216422122445742,1.3084165229542668,1.2711729047635887,0.03560457408127029,4.950186963834148,0.00012642815070550674,0.3134493970535922,4.950186963834148,8.266329394717442,0.16509822391807927,8.162050247192383,0.001260903081856668,0.026687735691666603,0.00032735615968704224,0.0035134078934788704,0.011427143588662148,0.6604157090187073,7.794061183929443,0.04541015625,0.001953125
fixed_labels,1000,train,0.5377639951845724,0.5377639951845724,0.0,0.20728264388512993,7.942059885825403,0.0003403628950595866,0.7605130591823163,7.942059885825403,3.8349166647888877,0.25019185391431015,2.6426899433135986,0.00042759263305924833,0.013194596394896507,8.899885870050639e-05,0.001190918032079935,0.004882783629000187,0.29360538721084595,7.690976619720459,0.001708984375,0.00390625
fixed_labels,1000,heldout,0.4387973232469139,0.4387973232469139,0.0,0.2089508511897797,8.733359513279137,0.0003470789569573633,0.6205530286071537,8.733359513279137,3.9007268991475526,0.22591460887780057,2.7910773754119873,0.0003992981801275164,0.014260372146964073,9.489692456554621e-05,0.0011631000088527799,0.0038442194927483797,0.28460580110549927,7.385511875152588,0.0029296875,0.001953125
moving_labels,1000,train,0.12502744380256703,1.5831144653417326,1.5812818423142583,0.031670335940577006,1.9354557604434264,0.0002023074022901867,0.17681539095713103,1.9354557604434264,9.595418235139645,0.1768613390594954,9.700252532958984,0.0019227940356358886,0.026774117723107338,0.0004061499494127929,0.005557043943554163,0.020414704456925392,0.8624140024185181,9.720588684082031,0.081787109375,0.00390625
moving_labels,1000,heldout,0.1866485184798356,1.61749323799276,1.6128096952316824,0.02628361565898492,4.181372193400099,0.00020490213800423147,0.2639607867023981,4.181372193400099,9.746986241968287,0.1747814068524382,9.731189727783203,0.0017653643153607845,0.030773859471082687,0.0003569020191207528,0.003743591485545039,0.020393583923578262,0.8541786670684814,9.552270889282227,0.0732421875,0.001953125
online,1000,train,0.15451272558520096,1.448341614377368,1.4268502580793774,0.038728715724206296,2.393598287856315,0.0001756158412926529,0.21851392151213508,2.393598287856315,8.800777681272677,0.17610439601081304,8.907319068908691,0.0018177734455093741,0.030018920078873634,0.00046947094961069524,0.005449838005006313,0.01634526252746582,0.7563982009887695,8.552764892578125,0.0751953125,0.00390625
online,1000,heldout,0.19872567916682773,1.4762407620953182,1.4531009948210911,0.029533998533661805,4.446810898208497,0.00017831539470206318,0.2810404941005013,4.446810898208497,8.94744464937059,0.1729224737243775,8.9611177444458,0.0015636591706424952,0.030513007193803787,0.00040838384302333,0.004436509218066931,0.014960757456719875,0.7465373873710632,8.409441947937012,0.0595703125,0.001953125
fixed_labels,1100,train,0.5309012008703087,0.5309012008703087,0.0,0.21660914862899497,7.758265228007081,0.0003021334584631388,0.7508076177599992,7.758265228007081,4.3482434604058335,0.26490133074109207,2.8436570167541504,0.000410531647503376,0.0161121878772974,7.993429608177394e-05,0.0010601973626762629,0.005431417375802994,0.30196690559387207,9.060775756835938,0.00439453125,0.00390625
fixed_labels,1100,heldout,0.43943008522361227,0.43943008522361227,0.0,0.2181196445361807,8.634532868572435,0.00030823456920474855,0.6214479097967204,8.634532868572435,4.411987518262397,0.23681070811657884,2.9968624114990234,0.00038048686110414565,0.017817053943872452,8.423924737144262e-05,0.0010325260227546096,0.003857540898025036,0.2903068959712982,8.71023178100586,0.0029296875,0.001953125
moving_labels,1100,train,0.11087365863235125,1.7527437161872896,1.7593508972536882,0.03221870547006783,1.6977333074571368,0.0002698181187559686,0.1567987995975387,1.6977333074571368,9.974150056381626,0.17990212305201952,10.286605834960938,0.002429152140393853,0.028024250641465187,0.00042698049219325185,0.007985202595591545,0.023489249870181084,0.9552381038665771,10.152042388916016,0.10205078125,0.00390625
moving_labels,1100,heldout,0.1727355774182827,1.7879165702672601,1.7930111485647782,0.026086917729497672,3.863818237330843,0.0002727706276697799,0.24428484400027717,3.863818237330843,10.10733221329547,0.1786499443291218,10.288073539733887,0.002444860525429249,0.028872240334749222,0.00040183812961913645,0.008391287177801132,0.02345176599919796,0.9472522139549255,10.010713577270508,0.10546875,0.001953125
online,1100,train,0.12425354776237427,1.611344489804761,1.6077314725659761,0.034567397224449924,1.9098871524780683,0.00021174637081664352,0.17572092483978022,1.9098871524780683,9.340516092286073,0.17363022954179352,9.587504386901855,0.0017485648859292269,0.025176173076033592,0.00043861253652721643,0.00528264045715332,0.01592855714261532,0.8438519239425659,9.142745971679688,0.075439453125,0.00390625
online,1100,heldout,0.1804057958941802,1.6411134044966256,1.6360484856488853,0.026300969986583246,4.038588979835741,0.0002146151308184109,0.2551322330180388,4.038588979835741,9.478631882210323,0.17156246631662986,9.621849060058594,0.0015364091377705336,0.02958671748638153,0.00038581376429647207,0.0036719082854688168,0.015679508447647095,0.8343102335929871,8.947781562805176,0.06591796875,0.001953125
fixed_labels,1200,train,0.5229066901780653,0.5229066901780653,0.0,0.227894809375174,7.533574771800251,0.0002687081840392625,0.7395016842860267,7.533574771800251,5.022328043846184,0.2830510615240697,3.102020263671875,0.0004092663584742695,0.020864324644207954,7.251240458572283e-05,0.0009724640985950828,0.006097536068409681,0.3171040415763855,10.89151668548584,0.00732421875,0.00390625
fixed_labels,1200,heldout,0.4405757319406502,0.4405757319406502,0.0,0.228869013693709,8.521506175561589,0.00027442542764369066,0.6230681149286681,8.521506175561589,5.080534453188067,0.2498675883884365,3.2671713829040527,0.0003769966715481132,0.023692352697253227,7.672337960684672e-05,0.0009305885178036988,0.004017953760921955,0.3018712103366852,10.498867988586426,0.00341796875,0.001953125
