arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
fixed,7000,heldout,22.98820746438204,22.98820746438204,0.0,5.250714676253086,413.51811411167233,0.0005867405729328961,32.51023476548079,413.51811411167233,164.45060348471907,6.000992012846098,80.10645294189453,0.03765071555972099,4.814090728759766,3.5207388401031494,293.5628662109375,0.01953125,0.0029296875
moving,7000,train,17.093366164594148,52.38843060310587,49.55926110975663,1.0653705286266424,315.1913245295533,0.3131244426479153,24.171642202324616,315.1913245295533,73.4069420389471,0.7969851584192003,142.670166015625,1.4329222440719604,14.042291641235352,23.54764175415039,191.8253936767578,0.816650390625,0.0029296875
moving,7000,heldout,17.369633354146284,54.484617785774155,51.56727562678823,1.3843652074885602,319.8897465954813,0.3108334195019902,24.562404367249204,319.8897465954813,80.32992611815604,0.8212973212022961,142.67013549804688,1.4696531295776367,11.965559005737305,25.153532028198242,213.89122009277344,0.82958984375,0.0029296875
fixed,8000,train,21.693892781417887,21.693892781417887,0.0,3.7269496164713773,394.85783811472396,0.0005240807376431462,30.679797387672714,394.85783811472396,210.50075302443588,5.256760462829904,90.29325103759766,0.024507218971848488,5.489553451538086,2.6683409214019775,409.0324401855469,0.01123046875,0.0029296875
fixed,8000,heldout,22.821236588750555,22.821236588750555,0.0,6.263690299440118,405.4834666910876,0.0005349489996961845,32.27410228950271,405.4834666910876,196.10410026994705,7.141148203061264,90.94911193847656,0.04452081397175789,5.748696327209473,4.150417804718018,377.96240234375,0.02099609375,0.0029296875
moving,8000,train,15.93580056637502,60.11269100388689,57.940272473057156,1.2926926484885,293.44981798168965,0.2718535615158268,22.534985578509872,293.44981798168965,82.70896792153762,0.896189557619588,164.27857971191406,1.4425665140151978,17.969966888427734,28.16733169555664,245.64663696289062,0.787841796875,0.0029296875
moving,8000,heldout,16.38035470565026,62.168674353275485,59.809425522074086,1.5801222288146306,301.2232759932387,0.2691432461950575,23.16375622559659,301.2232759932387,90.319923967843,0.8844563190707088,164.27366638183594,1.4478193521499634,16.243663787841797,29.71088218688965,243.0541534423828,0.7890625,0.0029296875
fixed,9000,train,21.28449212561251,21.28449212561251,0.0,4.3169316575125585,385.08659751328,0.0003102803894625797,30.10081743066537,385.08659751328,252.5795561033602,6.097357630925424,103.444580078125,0.026047607883810997,4.88222599029541,3.121891975402832,519.3431396484375,0.010986328125,0.0029296875
fixed,9000,heldout,22.650562811980215,22.650562811980215,0.0,7.14811714178764,397.15343876617874,0.0003168775733903583,32.03273312251876,397.15343876617874,234.702478360197,8.199226353902356,103.87918090820312,0.04769211262464523,6.206680774688721,4.6411051750183105,475.0166931152344,0.0224609375,0.0029296875
moving,9000,train,14.633411043369724,69.32187592558546,67.54364082273189,1.569938619331681,268.79951258230193,0.2317798602539703,20.693470362044415,268.79951258230193,93.51905075042411,1.1524995716610997,188.80039978027344,1.5590537786483765,20.922805786132812,32.732818603515625,316.321533203125,0.7841796875,0.0029296875
moving,9000,heldout,15.204676741412378,71.5330422313947,69.50516416463387,1.898699646115684,278.717180951634,0.23022415233628338,21.50142754473233,278.717180951634,105.87992275155243,1.171129141936796,188.79888916015625,1.5397602319717407,21.13068199157715,34.70092010498047,313.7295227050781,0.7685546875,0.0029296875
fixed,10000,train,20.845318829722473,20.845318829722473,0.0,5.012587337459731,373.85482665499023,0.0003278705035992696,29.4797325991615,373.85482665499023,299.04229555288987,7.039958735935011,115.63211059570312,0.029798168689012527,5.43725061416626,3.605435371398926,634.3880004882812,0.012939453125,0.0029296875
fixed,10000,heldout,22.544172874174407,22.544172874174407,0.0,8.189980666494446,388.13790905955733,0.00033628131101318636,31.882275029367605,388.13790905955733,269.4582117747425,9.392789096399726,115.96601867675781,0.052663322538137436,6.0612921714782715,5.16043758392334,577.8445434570312,0.02197265625,0.0029296875
moving,10000,train,13.33903009787445,79.4035223505078,78.1711061941335,1.5664187478523541,244.74125289896065,0.4833887286936245,18.858042932419387,244.74125289896065,100.44089743095478,1.144531366354327,212.75802612304688,1.8940635919570923,21.686967849731445,42.70425033569336,384.5527648925781,0.83203125,0.0029296875
moving,10000,heldout,14.02793331345236,81.88587481659306,80.37092787988914,2.065421311182916,256.35272087370265,0.4769554444394643,19.832759253249474,256.35272087370265,119.27157536008,1.1581926550226025,212.75509643554688,1.8682383298873901,26.48323631286621,44.86347579956055,350.8675842285156,0.8134765625,0.0029296875
