rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
0.05138813796627807,0.01292989803650534,-0.0038056873789987632,-0.9971755002595099,0.0,1208.1390732318168,56.965497507335215,2093,0,2000,0.0003,,,,,,,,,,,,,,
-0.27061694970165273,-0.00885026053415546,0.08205819565147318,-0.9906047564672069,0.0,1213.1010870555456,9.438935538923216,2133,1,4000,0.0003,,,,,,,,,,,,,,
0.3472848033995523,-0.012881818464468345,0.038856941128767045,-0.9865293999759063,0.0,1239.8396131948605,-3.560226744919507,2153,2,6000,0.0003,,,,,,,,,,,,,,
0.3695235054283698,0.012869882395837907,-0.06821346030904782,-0.9817192541513834,0.0,1234.205938208572,128.09990268696592,2160,3,8000,0.0003,,,,,,,,,,,,,,
-0.08874563675432005,0.006886427757158542,-0.12634456166771565,-0.9827398778776387,0.0,1223.021400439426,-47.2017851297698,1458,6,10000,0.0003,-0.0027790009044110775,0.05000000074505806,707645.625,3.624410629272461,1,,,,,,,,,
-0.32372305750844804,-0.08453404526724528,0.9416963434472393,0.11613662281540799,0.0,2286.560048922195,2157.7882814048785,166,72,12000,0.0003,-611553.6875,0.05000000074505806,20228440064.0,222210.09375,2001,,,,,,,,,
-20.0,-0.06893380694392087,-3.1266470094035945,1.1735320080483804,0.0,10636.282816896737,89835.69816656095,100,139,14000,0.0003,-4726803.5,0.05000000074505806,1484617416704.0,7214601.0,4001,12980.0,6927404.877295,,,,,,,
-20.0,-0.0243253588491589,-2.196494781741175,0.023387370380246332,0.0,3296.6495267420964,38362.35420330609,77,205,16000,0.0003,-11491535.0,0.05000000074505806,6871848058880.0,12222231.0,6001,5192.333333333333,2690340.974903667,,,,,,,
-20.0,-0.08853542866590389,-1.9850898243702186,0.0991416686077424,0.0,2464.751851432005,22487.6986077656,65,272,18000,0.0003,-22175346.0,0.05000000074505806,14831111372800.0,13274719.0,8001,4225.0,2167347.54774625,,,,,,,
-20.0,-0.05569724659036109,-2.1753022077760726,-0.007913256576531356,0.0,3259.390530037951,38780.49532202937,58,339,20000,0.0003,-45924236.0,0.05000000074505806,75915518279680.0,32767862.0,10001,3256.6666666666665,1643248.4245653336,,,,,,,
-20.0,-0.06232619713680511,-2.007755163029446,0.12193549356507223,0.0,2516.7084070959813,22896.914304727212,54,406,22000,0.0003,-64074440.0,0.05000000074505806,146597300142080.0,60629552.0,12001,2978.714285714286,1491998.6724627146,,,,,,,
-20.0,-0.08508160094392987,-2.163692700668357,-0.026509395926690573,0.0,3184.5122504281208,37340.60928529068,50,473,24000,0.0003,-106217280.0,0.05000000074505806,395377710727168.0,88230544.0,14001,2608.1111111111113,1290628.7535154442,,,,,,,
-20.0,-0.03852267336533014,-2.0249826160180424,0.16282581402869373,0.0,2627.7364930523845,25940.05775167359,48,540,26000,0.0003,-149049088.0,0.05000000074505806,1013861591285760.0,231570944.0,16001,2480.9,1223175.7073791,,,,,,,
-20.0,-0.10823390474053779,-2.116550370191734,-0.03388822085694171,0.0,3114.565875185251,37850.52451962076,46,607,28000,0.0003,-220535264.0,0.05000000074505806,1395367228735488.0,164206208.0,18001,2288.9166666666665,1120532.42855675,,,,,,,
-20.0,-0.016102928406661852,-2.086151040401851,0.1740617059721101,0.0,2742.0352167323886,26635.904329042947,44,674,30000,0.0003,-301070720.0,0.05000000074505806,2985499413184512.0,289091360.0,20001,2212.923076923077,1078496.869028,,,,,,,
-20.0,-0.13439937038966948,-2.0923507461614723,-0.07382625397734281,0.0,2959.879790193122,33088.554009698346,43,741,32000,0.0003,-367668352.0,0.05000000074505806,2.054827459529933e+16,569712576.0,22001,2092.266666666667,1012246.4817428,,,,,,,
-20.0,0.01198550286119696,-2.2292565707688827,0.2683174639562535,0.0,3270.709846628918,41312.82089742124,42,807,34000,0.0003,-473513984.0,0.05000000074505806,3.261525150138368e+16,668813952.0,24001,2045.3125,987951.4012400624,,,,,,,
-20.0,-0.16812072081716312,-1.9456777818424824,-0.12551362598972612,0.0,2517.849961054244,22189.358749140094,41,874,36000,0.0003,-563185664.0,0.05000000074505806,1.5343929578749952e+16,883108928.0,26001,1963.2777777777778,943185.7428773333,,,,,,,
-20.0,0.028775333051069812,-2.201687695709662,0.2615961188057984,0.0,3271.6668520528774,42120.608491028404,40,941,38000,0.0003,-757816448.0,0.05000000074505806,1.3229806015479808e+16,626526656.0,28001,1899.6,909328.1152073999,,,,,,,
-20.0,-0.17757500608750118,-1.9523247517755198,-0.13682265724988157,0.0,2457.7395638491453,20482.922074987946,39,1008,40000,0.0003,-965753600.0,0.05000000074505806,1.7011691149590528e+16,401240672.0,30001,1871.952380952381,894299.3872445713,,,,,,,
-20.0,0.052813627382550916,-2.21250544664475,0.21408020163108388,0.0,3320.914454854642,40704.07541982613,39,1075,42000,0.0003,-1172629504.0,0.05000000074505806,2.770908029439181e+16,838747904.0,32001,1821.1304347826087,865594.4929610868,,,,,,,
-20.0,-0.23131087348326984,-2.014312431715783,-0.07254715362080584,0.0,2466.650634658701,19501.184231547515,38,1142,44000,0.0003,-1283924480.0,0.05000000074505806,3.004482953884467e+16,581394752.0,34001,1799.1666666666667,853218.4002157917,,,,,,,
-20.0,0.10182608226751443,-2.1984317102097894,0.131629638330201,0.0,3322.1539288266786,40539.93013000878,38,1209,46000,0.0003,-1552742144.0,0.05000000074505806,5.743059328512819e+16,1200766848.0,36001,1761.076923076923,832002.7850996155,,,,,,,
-20.0,-0.16232742779249604,-2.042037075922849,0.013634340932126305,0.0,2489.491343732162,19856.014312063682,37,1276,48000,0.0003,-1933861376.0,0.05000000074505806,3.649174638983905e+17,822935616.0,38001,1743.5555555555557,822064.5085673333,,,,,,,
-20.0,0.02315210525637729,-2.176804682766901,0.08251614144295097,0.0,3315.40864436103,40679.09570533125,37,1343,50000,0.0003,-2108328448.0,0.05000000074505806,1.396050738420908e+18,855071552.0,40001,1713.448275862069,805656.394543931,,,,,,,
-20.0,-0.11626459004696081,-2.035248362687084,0.06807700500051835,0.0,2487.6146808492354,20797.25595997213,36,1410,52000,0.0003,-2464182016.0,0.05000000074505806,1.2089025550195098e+17,1713621888.0,42001,1699.6666666666667,797919.5316455666,,,,,,,
-20.0,-0.026944485702798573,-2.1809040483034887,0.024471161622484458,0.0,3282.9486010174073,38779.882786564776,36,1477,54000,0.0003,-2633708288.0,0.05000000074505806,1.0295801112690688e+17,1713171072.0,44001,1674.5,783816.280402875,,,,,,,
