arm,contact_geometry,contact_solver,gate_off,contact_compliance_c0_init,freeze_c0,accel_nrmse,accel_corr,mass_rel_frob_err,contact_force_corr,contact_force_nrmse,contact_active_frac,contact_solver_residual_mean,loss_first10_mean,loss_last100_mean,in_contact_step0,in_contact_step500,in_contact_step3000,normal_impulse_mean_step0,normal_impulse_mean_step3000,impulse_decay_ratio_0_to_end,c0_mean_step0,c0_mean_step_end,c0_ratio_to_init_end,fit_seconds
learned_constraint,learned,constraint,0.06,,False,0.47568122997210527,0.8894740343093872,0.6315723226318044,0.0,0.9999999999999998,0.0,0.0,0.01583515787497163,0.0038283216790296138,0.70703125,0.0,0.0,8.105132373031374e-08,0.0,,,,,404.12137746810913
kinematic_constraint,kinematic,constraint,0.005,,False,0.8157281469736876,0.741388201713562,0.8253354511849004,0.8037122141911934,0.8265190943862928,0.26033333333333336,2.0805352589150506e-06,0.01617809133604169,0.003937407680787146,0.3203125,0.2994791666666667,0.2766927083333333,0.004565641484987282,0.0006773747521400253,6.74020026663687,,,,358.8198432922363
kinematic_compliance,kinematic,constraint,0.005,40.0,False,0.8361537655532735,0.7249595522880554,0.8677305231463722,0.8318396252038612,0.7053318233163186,0.2976666666666667,9.099150900115927e-07,0.015186774451285601,0.0033870540652424096,0.3203125,0.3190104166666667,0.310546875,0.0045655086184221245,0.0011428675745577266,3.994783577781451,40.0,40.38653055826823,1.0096632639567056,355.65600967407227
kinematic_compliance_frozen,kinematic,constraint,0.005,40.0,True,0.9371773113373899,0.6689995527267456,0.8664641314818111,0.8230923196865899,0.6554724145290257,0.29433333333333334,9.813249107668564e-07,0.015749715268611908,0.003700363766402006,0.3203125,0.3151041666666667,0.3040364583333333,0.0045655086184221245,0.0012161998689469062,3.753913098490421,40.0,40.0,1.0,355.8708255290985
