rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
0.25290469073108285,0.03632005230320389,-0.14734877552241082,-0.9309428542501932,0.0,1132.712023224319,-1.2480206220508843,2082,0,2000,0.0003,,,,,,,,,,,,,,
0.08712641193880666,-0.028922908122873476,0.030260223522508966,-0.9204887488887229,0.0,1120.091963153263,28.022008523561205,2107,1,4000,0.0003,,,,,,,,,,,,,,
-0.2995982041177923,0.051729931466103794,0.18559624345332418,-0.9306006660080373,0.0,1113.1617257117036,118.52007522662633,2124,2,6000,0.0003,,,,,,,,,,,,,,
0.014478837688802735,0.010577569796206035,-0.0870724145363491,-0.9364186489885034,0.0,1097.6002263641979,79.4251698724983,2133,3,8000,0.0003,,,,,,,,,,,,,,
0.2945459911119543,-0.0615220703031157,0.08675251242135766,-0.9380546338584309,0.0,1105.827635014708,-107.00750197021033,1458,6,10000,0.0003,0.009594499133527279,0.05000000074505806,772761.125,4.222580909729004,1,,,,,,,,,
19.877760831117644,0.1806202747995086,1.7842542996652226,-0.20057771814119257,0.0,2318.7256311606193,26025.51802052875,166,72,12000,0.0003,-406417.0625,0.05000000074505806,5521980928.0,356727.5625,2001,11411.0,6966599.917806,,,,,,,
20.0,0.013282702306517118,2.0390327214423287,0.21372096117069284,0.0,2703.782374433082,28606.807599722415,99,140,14000,0.0003,-3196981.0,0.05000000074505806,317924573184.0,2701547.0,4001,6371.5,3788959.3876,,,,,,,
20.0,0.1313568014944357,2.0869175740352053,-0.07681266666415316,0.0,2995.731333681713,35058.20232316799,77,207,16000,0.0003,-10769762.0,0.05000000074505806,3551326896128.0,8440475.0,6001,3850.5,2198737.491252,,,,,,,
20.0,-0.007662369965833997,2.2200886790440237,0.2668974819419083,0.0,3203.4636566841327,39767.25756667488,65,275,18000,0.0003,-23848850.0,0.05000000074505806,13367449223168.0,14117660.0,8001,3347.4,1882007.3848891999,,,,,,,
20.0,0.17259166482040464,1.988404181647251,-0.13194331225025263,0.0,2588.131840852968,21881.651983674896,58,343,20000,0.0003,-48070832.0,0.05000000074505806,91813331337216.0,58378880.0,10001,2758.714285714286,1505373.9396438573,,,,,,,
20.0,-0.048380665708648324,2.1968966947376507,0.1974761625205304,0.0,3279.779457657577,39978.76134515429,53,411,22000,0.0003,-75614272.0,0.05000000074505806,86314791731200.0,35012116.0,12001,2436.0,1299639.8185783334,,,,,,,
20.0,0.2213647563530633,2.0334583615894917,-0.06543056919230682,0.0,2497.347663676424,20115.969230234332,50,479,24000,0.0003,-120261944.0,0.05000000074505806,241998221017088.0,56921232.0,14001,2321.4,1226173.3964264,,,,,,,
20.0,-0.09454989766644868,2.177259606830123,0.14529984162289092,0.0,3316.737170151793,40931.74114524336,47,547,26000,0.0003,-172634880.0,0.05000000074505806,510221243908096.0,79898968.0,16001,2150.75,1117396.7161320832,,,,,,,
20.0,0.23135383570349918,1.967939649815707,-0.020810167429788497,0.0,2392.9640541883405,20394.558112503386,45,614,28000,0.0003,-234837008.0,0.05000000074505806,1054815782174720.0,137230880.0,18001,2087.5384615384614,1078134.6279998461,,,,,,,
