rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/alpha_loss,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.6951487488094719,-0.0032285599428959364,0.02954946121638021,-0.9799226984556386,0.0,1231.6224730031743,442.92044908326034,2119,0,2000,0.0003,,,,,,,,,,,,,,,
-0.015724475480616264,-0.12994166418517333,0.17139721566979668,-0.9401983068674495,0.0,1289.7037279149447,29.32698687666009,2130,1,4000,0.0003,,,,,,,,,,,,,,,
-0.031666731845587034,0.05673706508306734,-0.4692272684998022,-0.8785570482202193,0.0,1181.0504780755675,-143.19027994434703,2142,2,6000,0.0003,,,,,,,,,,,,,,,
-0.7544393557084824,0.031263798487341114,0.22403886521647057,-0.9046106315876593,0.0,1252.510932968651,839.8712852438547,2149,3,8000,0.0003,,,,,,,,,,,,,,,
0.002026943632809761,-0.17882690585130592,0.2801826163883169,-0.9027538958340722,0.0,1291.7209600226288,-439.62827770233673,1211,8,10000,0.0003,-0.16572526097297668,1.0,-0.0,584961792.0,97.69634246826172,1,,,,,,,,,
5.785544118881213,0.43963441440667084,0.09910137554141134,-0.8747069173949533,0.0,983.9612688654639,-158.8712542544456,161,74,12000,0.0003,-31623.537109375,2.0705084800720215,-4.752224922180176,154222176.0,30375.947265625,2001,,,,,,,,,
10.428764360427872,0.5020255601272943,0.06154844438523528,-0.8443258220633962,0.0,937.1747429872742,-40.01324012954268,98,141,14000,0.0003,-38858.390625,3.9426350593566895,-8.688188552856445,46546984.0,40044.11328125,4001,,,,,,,,,
-11.642545188903807,-0.08905696638937062,-0.005671730041482086,0.4543835941469532,0.0,3920.695509434597,38868.35597332178,76,209,16000,0.0003,-611012.0625,7.662995338439941,-17.315021514892578,21520631808.0,464080.375,6001,,,,,,,,,
-9.363117895126285,0.008004138013314647,-13.846204195697371,26.549583013019554,0.0,1158620.4834920494,356951.76554176403,64,277,18000,0.0003,-41997.375,14.119089126586914,-22.980520248413086,11165374611456.0,2555133.0,8001,,,,,,,,,
64.0,-0.22700212126793734,2.277916052888802,7.700067411689901,0.0,294216.0742689731,701932.4366010285,57,345,20000,0.0003,315363.5625,25.676321029663086,-30.394283294677734,96832461996032.0,10103608.0,10001,,,,,,,,,
52.58869828033447,0.008828767109750505,25.710602466319845,91.99606329512953,0.0,12629813.667167991,24604241.69153316,53,412,22000,0.0003,4899955.0,44.89569091796875,-21.27084732055664,2894992641097728.0,75591024.0,12001,,,,,,,,,
-2.058187192916874,-0.0008195030471165474,26.975643934849398,95.60015724844,0.0,12253867.124644747,-7967195.260100809,50,479,24000,0.0003,12011942.0,77.35980987548828,-30.92760467529297,3322072914722816.0,115018496.0,14001,,,,,,,,,
22.023011964797973,0.004415931540499381,38.53128890944007,197.63667987437427,0.0,51959729.901380174,26778218.276424605,47,547,26000,0.0003,43087540.0,151.9831085205078,-47.88703918457031,1.6930856643854336e+16,325865984.0,16001,,,,,,,,,
-64.0,-0.005654822943303438,25.903562941367774,93.70941362049253,0.0,19091012.502889846,-36127740.960109815,45,614,28000,0.0003,120433200.0,286.11328125,-55.00872802734375,4.67811016156119e+16,622580928.0,18001,,,,,,,,,
-64.0,0.305475219723047,2.2174059479206987,7.993492752319223,0.0,7823495.884294552,-303009.58850274276,44,681,30000,0.0003,174520432.0,517.6735229492188,-57.42237091064453,4.561746612610662e+16,723323456.0,20001,,,,,,,,,
-63.900796457290646,-0.010442706528327496,-21.358873635408226,66.49683940779005,0.0,13574847.230578188,21186867.533862457,42,748,32000,0.0003,281014272.0,927.1953735351562,-59.181602478027344,4.976537803685888e+16,808611712.0,22001,,,,,,,,,
-18.64449590492252,0.003536153862008221,-35.9120520738084,169.5212566979399,0.0,38271626.86002204,2597694.1019841665,41,816,34000,0.0003,339971264.0,1674.0047607421875,-61.68496322631836,7.043772135243776e+16,1088298112.0,24001,,,,,,,,,
35.915879327774064,-0.0028319483626926133,-27.281391107762392,100.64522805070256,0.0,14530335.491100777,-28241332.42952208,40,883,36000,0.0003,439876576.0,3002.39013671875,-62.638301849365234,8.057268452982784e+16,1077645184.0,26001,,,,,,,,,
19.332939388275125,-0.015256096348955637,-13.068651533972098,23.292149485147377,0.0,1038402.5674644869,-3074322.9586700513,39,950,38000,0.0003,507915808.0,5204.6376953125,-61.64854431152344,6.409405465624576e+16,898479936.0,28001,,,,,,,,,
1.7600434265136777,-0.022651917901860656,-5.415881976193685,4.813791802655354,0.0,84655.47713659098,-156674.5757783759,39,1017,40000,0.0003,727710016.0,7979.2529296875,-27.677427291870117,8.896546294307226e+16,1300577152.0,30001,40000.0,-346235481018.8797,,,,,,,
-6.751614351272581,-0.2610875573199469,-0.3638519154639726,-0.8656339987191567,0.0,982.8589332999419,-286.01270948740796,38,1085,42000,0.0003,571709696.0,12777.4560546875,-23.80327796936035,5.217394845181542e+16,932176448.0,32001,40000.0,-346235481018.8797,,,,,,,
-3.4092385120391877,-0.7247409354825206,-0.16528978422011217,-0.6500145973816877,0.0,690.6976455777078,-69.41637938986055,38,1152,44000,0.0003,575640640.0,21735.392578125,-20.50912094116211,6.220886466101248e+16,1104736896.0,34001,40000.0,-346235481018.8797,,,,,,,
-12.275659639358524,-0.6681971809914982,0.09002552332296761,-0.7258717016949929,0.0,776.3261333106319,107.35490294610416,37,1219,46000,0.0003,688670016.0,36888.375,-17.22882652282715,2.303981604747346e+17,1684227200.0,36001,40000.0,-346235481018.8797,,,,,,,
-8.825851421356202,-0.2893556041331624,-0.4810439249668874,-0.5494668428010926,0.0,748.9586494326123,271.6298784562603,37,1286,48000,0.0003,755023552.0,61194.0234375,-15.141596794128418,1.2097228937730458e+17,1554205056.0,38001,40000.0,-346235481018.8797,,,,,,,
5.355227411270135,0.1819538090903516,-0.6182249752375817,-0.8101343933543321,0.0,1968.9847685158693,1512.8385321762798,36,1353,50000,0.0003,725932480.0,97603.203125,-9.25642204284668,1.516910637094011e+17,1339213440.0,40001,40000.0,-346235481018.8797,,,,,,,
-6.330960138320921,-0.5341278969680826,-0.2888295814205568,-0.783667439560159,0.0,2729.6473165227485,256.9834496170918,36,1421,52000,0.0003,816027328.0,147188.78125,-4.899839401245117,2.0697754919082394e+17,1987930240.0,42001,40000.0,-346235481018.8797,,,,,,,
-14.736004238128652,-0.28733315459991543,-0.5260964179043349,-0.4849222916984279,0.0,3061.209542454359,1285.1627001116283,36,1489,54000,0.0003,727427520.0,198906.875,-4.281450271606445,1.080888649580544e+17,1729610240.0,44001,40000.0,-346235481018.8797,,,,,,,
-20.163985666275035,-0.17240970611314288,-0.8351668822466732,0.037454371197105756,0.0,5718.091727039843,3432.947220233987,35,1557,56000,0.0003,851472512.0,226702.359375,-2.534027338027954,7.941463249780736e+16,1676251008.0,46001,40000.0,-346235481018.8797,,,,,,,
-47.7686032180786,-0.6093440042511905,-0.14620209265540104,0.5704586162817474,0.0,7291.7776418122285,1458.0519164873288,35,1625,58000,0.0003,650910976.0,240427.046875,0.8666109442710876,1.0778033168737894e+17,1810622336.0,48001,40000.0,-346235481018.8797,,,,,,,
-23.99663295173646,-0.23767346672273718,-1.1043327864834402,0.8743683833037974,0.0,13416.020372315443,3964.8437008423243,35,1692,60000,0.0003,644687168.0,249058.171875,-1.9989209175109863,7.54975793741824e+16,1525179264.0,50001,40000.0,-346235481018.8797,,,,,,,
-45.28796273612973,-0.5830036590059449,-0.03651989399736535,0.5179930082982624,0.0,13858.563785068036,252.30280266486042,35,1760,62000,0.0003,735333440.0,259203.625,-1.0421990156173706,3.2001334030054195e+17,2446419712.0,52001,40000.0,-346235481018.8797,,,,,,,
-1.8980620079040418,-0.11329061537273157,-1.2629658335706717,0.12105885934551103,0.0,17327.70736859396,8494.8333139365,35,1828,64000,0.0003,804530944.0,258116.265625,-1.5271680355072021,9.648376883498189e+16,1575644160.0,54001,40000.0,-346235481018.8797,,,,,,,
-11.112805633544925,-0.4670478304412595,0.024491012785939542,-0.4388289376821751,0.0,22046.06974491639,49.52732912763212,34,1896,66000,0.0003,667884800.0,253743.546875,-1.2679054737091064,1.8208725163782963e+17,2261117440.0,56001,40000.0,-346235481018.8797,,,,,,,
-16.463941329956054,-0.5324077952405251,-0.30173832085768576,-0.5304246747791064,0.0,22391.10815578411,1823.8876613025666,34,1964,68000,0.0003,854569088.0,247963.234375,-1.6847444772720337,2.8401570756427776e+17,2275579136.0,58001,40000.0,-346235481018.8797,,,,,,,
3.4228890438079826,0.09341397697496832,-0.8121893017736393,-0.3811393121966595,0.0,28065.528177415883,7442.00012910208,34,2033,70000,0.0003,558951360.0,239466.1875,-1.0833606719970703,1.4349355168930202e+17,1590546304.0,60001,40000.0,-346235481018.8797,,,,,,,
-0.048630142211914404,0.02326751455400931,-0.014411990549296887,-0.8131826828344741,0.0,30856.577737274616,321.02099236528557,34,2101,72000,0.0003,721590400.0,233483.46875,0.40745195746421814,1.763370635225989e+17,2230324224.0,62001,40000.0,-346235481018.8797,,,,,,,
-5.917467920303336,-0.16125746436957372,-0.26448424551415456,-0.758352654265873,0.0,31909.18929579378,2200.1051763254227,34,2170,74000,0.0003,651275776.0,227383.765625,-2.2777090072631836,2.2310987585132954e+17,2972337920.0,64001,40000.0,-346235481018.8797,,,,,,,
-1.75614388465881,-0.5441271681274867,-0.15100200456787558,-0.598109376818411,0.0,34029.453393029355,1332.1306662391153,33,2240,76000,0.0003,569155584.0,222362.28125,-1.9918015003204346,1.1963380576917914e+17,1542138368.0,66001,40000.0,-346235481018.8797,,,,,,,
-8.60689476203918,-0.327481200655164,0.30055415460046647,-0.7736833354633282,0.0,32984.84748278431,-2269.570854009946,33,2310,78000,0.0003,668778624.0,215035.15625,-2.236593246459961,1.462833562863534e+17,1910030592.0,68001,40000.0,-346235481018.8797,,,,,,,
-6.111214076995847,-0.22010729828103853,-0.13852713984543452,-0.8439346681313433,0.0,32412.839249580706,1147.352727746089,33,2381,80000,0.0003,622933888.0,209742.796875,-0.16425637900829315,1.0943891061814067e+17,1845900672.0,70001,40000.0,-173453734939.71716,,,,,,,
-5.78382255554199,-0.31065929247384916,-0.3660805994230733,-0.9204053984083714,0.0,1111.1486757267617,-216.02613751137451,33,2453,82000,0.0003,537733312.0,207461.203125,0.4268990159034729,1.5957116046645658e+17,1559824768.0,72001,40000.0,-173453734939.71716,,,,,,,
-11.582066152572626,-0.47154033650881827,-0.42809597706466646,-0.6304872928374683,0.0,774.6341330152401,-136.7018590579855,33,2525,84000,0.0003,558170944.0,208196.125,-0.8603885173797607,1.644142343089029e+17,2487586816.0,74001,40000.0,-173453734939.71716,,,,,,,
4.920534904479989,0.29283481068082023,-0.7266918402853275,-0.6438888567212766,0.0,1630.4407625262259,1554.3108968822496,33,2596,86000,0.0003,630926976.0,203362.796875,-1.4807534217834473,4.197337105904435e+16,1425666048.0,76001,40000.0,-173453734939.71716,,,,,,,
-2.0086736907958964,-0.6023665597490264,-0.4426861924368743,-0.6109986133250782,0.0,2590.535538150146,619.5282937681752,32,2669,88000,0.0003,498533312.0,201363.453125,1.3359695672988892,7.673867889383834e+16,1931259520.0,78001,40000.0,-173453734939.71716,,,,,,,
-12.020730768203732,-0.8373033171218295,-0.00537073466466488,-0.6171072445834161,0.0,2892.9486491592293,6.038791425588739,32,2741,90000,0.0003,517711808.0,199262.109375,-0.6449790596961975,1.970758628671488e+17,2959408128.0,80001,40000.0,-173453734939.71716,,,,,,,
-2.5823215389251746,0.2561621765989575,-0.635230479413431,-0.4159336654752944,0.0,3650.1874887529643,2058.3378136227907,32,2814,92000,0.0003,498511520.0,196363.75,1.7706313133239746,2.368105294677934e+17,2286629120.0,82001,40000.0,-173453734939.71716,,,,,,,
-4.479174661636347,-0.26660321308740764,-0.6065385492485467,-0.5005652704213316,0.0,5970.570597394566,1968.552770906765,32,2887,94000,0.0003,438777056.0,193822.828125,3.423935890197754,1.6075828942707098e+17,2475444736.0,84001,40000.0,-173453734939.71716,,,,,,,
10.950853950500495,0.11543719209867218,-0.27686164489383874,-0.5057697032823081,0.0,7814.7966072028,1379.5625464016114,32,2960,96000,0.0003,535194816.0,189313.609375,-0.06900405883789062,3.50189084737536e+16,1208235392.0,86001,40000.0,-173453734939.71716,,,,,,,
2.071036884307862,0.7682161641009955,-0.30177731122687196,-0.613381042129887,0.0,8771.604079490724,1684.7413073409034,32,3033,98000,0.0003,398374592.0,184962.5625,-0.12179267406463623,7.8749720020779e+16,1620601856.0,88001,40000.0,-173453734939.71716,,,,,,,
