rollout/acrobot_xk_applied_torque,rollout/acrobot_xk_elbow_norm,rollout/acrobot_xk_elbow_rate_norm,rollout/acrobot_xk_energy_error_norm,rollout/acrobot_xk_homoclinic_capture,rollout/acrobot_xk_lyapunov,rollout/acrobot_xk_lyapunov_rate,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/actor_loss,train/alpha,train/critic_loss,train/fraction,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/best_strict_capture_mean_max_duration,eval/best_strict_capture_success_rate,eval/mean_ep_length,eval/mean_reward,eval/std_reward,eval/strict_capture_mean_max_duration,eval/strict_capture_success_rate
-0.043434168031563254,0.025083762206939513,-0.12367192780202467,-0.9666819712872258,0.0,1178.992703126436,11.812855509736556,2075,0,2000,0.0003,,,,,,,,,,,,,,
-0.22709800355078202,-0.03541809056807101,0.04985064705988795,-0.9559915465386374,0.0,1173.9704228917974,97.2101078914028,2113,1,4000,0.0003,,,,,,,,,,,,,,
0.11313019442255615,0.06435111471706324,0.17216946636549857,-0.9467160617587862,0.0,1181.0932821516062,98.49299962332852,2121,2,6000,0.0003,,,,,,,,,,,,,,
-0.10788264802191463,-0.043039979195436416,0.07371335254339836,-0.9201222792356392,0.0,1217.3785005194898,-242.15892647439884,2127,3,8000,0.0003,,,,,,,,,,,,,,
0.1474166343062098,-0.08232561910636056,-0.11328239962272349,-0.9208027196785744,0.0,1241.0700900802913,484.5870227499278,1458,6,10000,0.0003,-0.060957711189985275,0.05000000074505806,724144.375,6.207561016082764,1,,,,,,,,,
4.982847704887402,-0.09294089656978122,0.7053512735198516,-0.1402046430293137,0.0,2369.8351890544172,22136.208677542058,168,71,12000,0.0003,-506576.1875,0.05000000074505806,5308326912.0,169833.515625,2001,11258.0,6615548.778998,,,,,,,
-20.0,0.06123043164147769,-2.1708365339048346,0.1963314390499583,0.0,3273.844782998988,41615.01998958521,101,138,14000,0.0003,-4487117.0,0.05000000074505806,909398114304.0,3776793.0,4001,4635.333333333333,2605017.678816,,,,,,,
-20.0,-0.22488840905841526,-2.00883402353574,-0.04049049898559876,0.0,2471.6797531008483,20324.865065090835,78,204,16000,0.0003,-13486287.0,0.05000000074505806,6403379953664.0,9453403.0,6001,3794.75,2092202.094925,,,,,,,
-20.0,0.09059845459887943,-2.1594093328269786,0.16644159193633473,0.0,3306.767869482979,43123.63507870425,66,271,18000,0.0003,-31001136.0,0.05000000074505806,27789440843776.0,20779422.0,8001,2973.6666666666665,1598334.1871668333,,,,,,,
-20.0,-0.21348134754820652,-2.012105637191413,-0.05172473254413065,0.0,2452.731744713313,19316.87370008025,59,338,20000,0.0003,-59854440.0,0.05000000074505806,119265319452672.0,37573276.0,10001,2734.714285714286,1452063.8741282858,,,,,,,
-20.0,0.07702531229807746,-2.154587074807513,0.14448920243148303,0.0,3279.0208916032616,42029.60631007257,54,405,22000,0.0003,-98811248.0,0.05000000074505806,206128063447040.0,53662760.0,12001,2421.0,1262638.8663482221,,,,,,,
-20.0,-0.2218735478333351,-1.9650263855281476,-0.0018254531051399606,0.0,2414.1953878982695,21579.232560373926,50,471,24000,0.0003,-145689920.0,0.05000000074505806,491874552905728.0,78531752.0,14001,2313.0,1198822.9089423,,,,,,,
-20.0,0.08155796790596483,-2.181298925050424,0.1143410040367414,0.0,3324.341653113311,41356.05474168546,48,538,26000,0.0003,-203124352.0,0.05000000074505806,802769317396480.0,108495384.0,16001,2147.4166666666665,1098079.5094549998,,,,,,,
-20.0,-0.1680672079941268,-2.020035566834289,0.004856712845043147,0.0,2456.796861625178,20113.420856534645,46,605,28000,0.0003,-265858816.0,0.05000000074505806,1548342957965312.0,146860304.0,18001,2083.3846153846152,1058889.2499496152,,,,,,,
-20.0,0.030582872295243136,-2.181436035544331,0.0770607100240123,0.0,3315.054114294042,40040.047033172465,44,672,30000,0.0003,-382638752.0,0.05000000074505806,3009556061880320.0,186830272.0,20001,1979.3333333333333,994778.6785508667,,,,,,,
-20.0,-0.14442608013521033,-1.9873322125100545,0.035015709471121745,0.0,2433.538963708692,21124.611061329855,43,739,32000,0.0003,-501460480.0,0.05000000074505806,3734645862563840.0,196130304.0,22001,1938.4375,970156.500818375,,,,,,,
